,name,date,rating
19908,Hertha BSC,24 Apr 2009,2443
19909,Hertha BSC,19 Apr 2009,2432
19910,Hertha BSC,11 Apr 2009,2419
19911,Hertha BSC,04 Apr 2009,2437
19912,Hertha BSC,21 Mar 2009,2457
19913,Hertha BSC,14 Mar 2009,2472
19914,Hertha BSC,07 Mar 2009,2462
19915,Hertha BSC,28 Feb 2009,2451
19916,Hertha BSC,21 Feb 2009,2446
19917,Hertha BSC,14 Feb 2009,2454
19918,Hertha BSC,06 Feb 2009,2439
19919,Hertha BSC,31 Jan 2009,2441
19920,Hertha BSC,13 Dec 2008,2435
19921,Hertha BSC,06 Dec 2008,2425
19922,Hertha BSC,28 Nov 2008,2432
19923,Hertha BSC,22 Nov 2008,2426
19924,Hertha BSC,15 Nov 2008,2416
19925,Hertha BSC,09 Nov 2008,2405
19926,Hertha BSC,01 Nov 2008,2395
19927,Hertha BSC,29 Oct 2008,2407
19928,Hertha BSC,26 Oct 2008,2393
19929,Hertha BSC,18 Oct 2008,2390
19930,Hertha BSC,04 Oct 2008,2379
19931,Hertha BSC,27 Sep 2008,2363
19932,Hertha BSC,24 Sep 2008,2378
19933,Hertha BSC,20 Sep 2008,2388
19934,Hertha BSC,13 Sep 2008,2377
19935,Hertha BSC,31 Aug 2008,2376
19936,Hertha BSC,23 Aug 2008,2382
19937,Hertha BSC,17 Aug 2008,2386
19938,Hertha BSC,08 Aug 2008,2369
19939,Hertha BSC,17 May 2008,2362
19940,Hertha BSC,10 May 2008,2368
19941,Hertha BSC,07 May 2008,2359
19942,Hertha BSC,03 May 2008,2344
19943,Hertha BSC,26 Apr 2008,2330
19944,Hertha BSC,15 Apr 2008,2327
19945,Hertha BSC,12 Apr 2008,2324
19946,Hertha BSC,05 Apr 2008,2320
19947,Hertha BSC,30 Mar 2008,2329
19948,Hertha BSC,23 Mar 2008,2339
19949,Hertha BSC,15 Mar 2008,2348
19950,Hertha BSC,07 Mar 2008,2348
19951,Hertha BSC,29 Feb 2008,2345
19952,Hertha BSC,23 Feb 2008,2335
19953,Hertha BSC,16 Feb 2008,2332
19954,Hertha BSC,09 Feb 2008,2324
19955,Hertha BSC,02 Feb 2008,2300
19956,Hertha BSC,15 Dec 2007,2321
19957,Hertha BSC,09 Dec 2007,2315
19958,Hertha BSC,01 Dec 2007,2324
19959,Hertha BSC,23 Nov 2007,2340
19960,Hertha BSC,10 Nov 2007,2349
19961,Hertha BSC,03 Nov 2007,2338
19962,Hertha BSC,30 Oct 2007,2343
19963,Hertha BSC,27 Oct 2007,2368
19964,Hertha BSC,20 Oct 2007,2355
19965,Hertha BSC,06 Oct 2007,2359
19966,Hertha BSC,28 Sep 2007,2364
19967,Hertha BSC,25 Sep 2007,2369
19968,Hertha BSC,22 Sep 2007,2393
19969,Hertha BSC,16 Sep 2007,2383
19970,Hertha BSC,01 Sep 2007,2372
19971,Hertha BSC,25 Aug 2007,2364
19972,Hertha BSC,18 Aug 2007,2379
19973,Hertha BSC,11 Aug 2007,2359
19974,Hertha BSC,04 Aug 2007,2369
19975,Hertha BSC,19 May 2007,2362
19976,Hertha BSC,12 May 2007,2350
19977,Hertha BSC,06 May 2007,2360
19978,Hertha BSC,28 Apr 2007,2374
19979,Hertha BSC,21 Apr 2007,2353
19980,Hertha BSC,14 Apr 2007,2366
19981,Hertha BSC,07 Apr 2007,2348
19982,Hertha BSC,31 Mar 2007,2352
19983,Hertha BSC,16 Mar 2007,2359
19984,Hertha BSC,10 Mar 2007,2375
19985,Hertha BSC,03 Mar 2007,2393
19986,Hertha BSC,23 Feb 2007,2402
19987,Hertha BSC,17 Feb 2007,2398
19988,Hertha BSC,10 Feb 2007,2413
19989,Hertha BSC,03 Feb 2007,2421
19990,Hertha BSC,31 Jan 2007,2413
19991,Hertha BSC,27 Jan 2007,2442
19992,Hertha BSC,16 Dec 2006,2436
19993,Hertha BSC,08 Dec 2006,2430
19994,Hertha BSC,02 Dec 2006,2439
19995,Hertha BSC,25 Nov 2006,2448
19996,Hertha BSC,18 Nov 2006,2443
19997,Hertha BSC,11 Nov 2006,2430
19998,Hertha BSC,08 Nov 2006,2437
19999,Hertha BSC,04 Nov 2006,2438
20000,Hertha BSC,28 Oct 2006,2430
20001,Hertha BSC,21 Oct 2006,2450
20002,Hertha BSC,14 Oct 2006,2444
20003,Hertha BSC,01 Oct 2006,2452
20004,Hertha BSC,23 Sep 2006,2456
20005,Hertha BSC,17 Sep 2006,2458
20006,Hertha BSC,27 Aug 2006,2442
20007,Hertha BSC,19 Aug 2006,2440
20008,Hertha BSC,13 Aug 2006,2427
20009,Hertha BSC,13 May 2006,2430
20010,Hertha BSC,06 May 2006,2442
20011,Hertha BSC,02 May 2006,2426
20012,Hertha BSC,22 Apr 2006,2450
20013,Hertha BSC,15 Apr 2006,2452
20014,Hertha BSC,08 Apr 2006,2456
20015,Hertha BSC,01 Apr 2006,2445
20016,Hertha BSC,25 Mar 2006,2433
20017,Hertha BSC,19 Mar 2006,2434
20018,Hertha BSC,11 Mar 2006,2428
20019,Hertha BSC,04 Mar 2006,2399
20020,Hertha BSC,26 Feb 2006,2426
20021,Hertha BSC,18 Feb 2006,2441
20022,Hertha BSC,11 Feb 2006,2453
20023,Hertha BSC,07 Feb 2006,2456
20024,Hertha BSC,04 Feb 2006,2451
20025,Hertha BSC,28 Jan 2006,2453
20026,Hertha BSC,18 Dec 2005,2457
20027,Hertha BSC,10 Dec 2005,2464
20028,Hertha BSC,04 Dec 2005,2473
20029,Hertha BSC,27 Nov 2005,2462
20030,Hertha BSC,19 Nov 2005,2466
20031,Hertha BSC,05 Nov 2005,2482
20032,Hertha BSC,29 Oct 2005,2475
20033,Hertha BSC,22 Oct 2005,2475
20034,Hertha BSC,15 Oct 2005,2468
20035,Hertha BSC,01 Oct 2005,2495
20036,Hertha BSC,25 Sep 2005,2507
20037,Hertha BSC,21 Sep 2005,2502
20038,Hertha BSC,18 Sep 2005,2500
20039,Hertha BSC,11 Sep 2005,2499
20040,Hertha BSC,27 Aug 2005,2488
20041,Hertha BSC,13 Aug 2005,2498
20042,Hertha BSC,06 Aug 2005,2492
20043,Hertha BSC,21 May 2005,2495
20044,Hertha BSC,14 May 2005,2500
20045,Hertha BSC,07 May 2005,2504
20046,Hertha BSC,30 Apr 2005,2497
20047,Hertha BSC,23 Apr 2005,2514
20048,Hertha BSC,16 Apr 2005,2499
20049,Hertha BSC,09 Apr 2005,2486
20050,Hertha BSC,03 Apr 2005,2483
20051,Hertha BSC,19 Mar 2005,2495
20052,Hertha BSC,12 Mar 2005,2486
20053,Hertha BSC,06 Mar 2005,2485
20054,Hertha BSC,26 Feb 2005,2490
20055,Hertha BSC,20 Feb 2005,2477
20056,Hertha BSC,12 Feb 2005,2487
20057,Hertha BSC,05 Feb 2005,2482
20058,Hertha BSC,30 Jan 2005,2469
20059,Hertha BSC,23 Jan 2005,2467
20060,Hertha BSC,11 Dec 2004,2471
20061,Hertha BSC,04 Dec 2004,2459
20062,Hertha BSC,27 Nov 2004,2445
20063,Hertha BSC,20 Nov 2004,2434
20064,Hertha BSC,13 Nov 2004,2441
20065,Hertha BSC,06 Nov 2004,2421
20066,Hertha BSC,30 Oct 2004,2420
20067,Hertha BSC,26 Oct 2004,2411
20068,Hertha BSC,23 Oct 2004,2426
20069,Hertha BSC,16 Oct 2004,2437
20070,Hertha BSC,02 Oct 2004,2422
20071,Hertha BSC,26 Sep 2004,2411
