,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,BWH,BWD,BWA,H_ELO,A_ELO,IDX
1874,2018-10-26,SC Freiburg,Borussia Mönchengladbach,3,1,0,3.5,3.6,2.0,3.4,3.6,2.1,2378,2534,1874
1875,2018-10-27,Hannover 96,FC Augsburg,1,2,2,2.6,3.3,2.75,2.55,3.3,2.8,2338,2335,1875
1876,2018-10-27,TSG 1899 Hoffenheim,VfB Stuttgart,4,0,0,1.57,4.33,5.5,1.57,4.6,5.0,2499,2333,1876
1877,2018-10-27,1. FSV Mainz 05,Bayern München,1,2,2,11.0,6.5,1.25,10.0,6.25,1.26,2371,2726,1877
1878,2018-10-27,Borussia Dortmund,Hertha BSC,2,2,1,1.4,4.75,8.0,1.42,4.75,7.25,2621,2390,1878
1879,2018-10-27,Fortuna Düsseldorf,VfL Wolfsburg,0,3,2,3.0,3.4,2.37,2.95,3.4,2.4,2265,2471,1879
1880,2018-10-28,1. FC Nürnberg,Eintracht Frankfurt,1,1,1,3.3,3.5,2.14,3.3,3.5,2.15,2324,2531,1880
1881,2018-10-28,RB Leipzig,FC Schalke 04,0,0,1,1.75,3.6,4.75,1.85,3.5,4.4,2515,2461,1881
1882,2018-10-28,Werder Bremen,Bayer Leverkusen,2,6,2,2.3,3.4,3.1,2.3,3.6,3.0,2489,2555,1882
1883,2018-11-02,VfB Stuttgart,Eintracht Frankfurt,0,3,2,3.0,3.5,2.3,2.9,3.5,2.4,2383,2531,1883
1884,2018-11-03,FC Augsburg,1. FC Nürnberg,2,2,1,1.6,3.8,6.0,1.6,4.0,5.75,2414,2196,1884
1885,2018-11-03,Bayern München,SC Freiburg,1,1,1,1.11,10.0,21.0,1.11,11.0,18.5,2709,2414,1885
1886,2018-11-03,VfL Wolfsburg,Borussia Dortmund,0,1,2,3.8,3.8,1.9,3.8,3.75,1.91,2404,2610,1886
1887,2018-11-03,Hertha BSC,RB Leipzig,0,3,2,3.2,3.4,2.25,3.3,3.4,2.2,2425,2638,1887
1888,2018-11-03,FC Schalke 04,Hannover 96,3,1,0,1.61,3.8,6.0,1.62,3.8,5.75,2481,2211,1888
1889,2018-11-03,Bayer Leverkusen,TSG 1899 Hoffenheim,1,4,2,2.1,4.0,3.1,2.15,3.6,3.25,2489,2525,1889
1890,2018-11-04,1. FSV Mainz 05,Werder Bremen,2,1,0,3.0,3.4,2.37,2.95,3.5,2.35,2402,2492,1890
1891,2018-11-04,Borussia Mönchengladbach,Fortuna Düsseldorf,3,0,0,1.36,4.75,8.0,1.4,4.75,8.0,2493,2380,1891
1892,2018-11-09,Hannover 96,VfL Wolfsburg,2,1,0,2.9,3.3,2.37,2.9,3.4,2.45,2334,2471,1892
1893,2018-11-10,Werder Bremen,Borussia Mönchengladbach,1,3,2,2.4,3.5,2.75,2.45,3.5,2.8,2457,2534,1893
1894,2018-11-10,1. FC Nürnberg,VfB Stuttgart,0,2,2,2.4,3.25,3.1,2.45,3.4,2.9,2304,2333,1894
1895,2018-11-10,SC Freiburg,1. FSV Mainz 05,1,3,2,2.0,3.4,3.75,2.1,3.4,3.6,2370,2349,1895
1896,2018-11-10,Fortuna Düsseldorf,Hertha BSC,4,1,0,3.6,3.4,2.1,3.5,3.5,2.1,2293,2390,1896
1897,2018-11-10,Borussia Dortmund,Bayern München,3,2,0,3.1,3.8,2.1,3.0,3.9,2.15,2646,2726,1897
1898,2018-11-10,TSG 1899 Hoffenheim,FC Augsburg,2,1,0,1.61,4.33,5.0,1.62,4.25,5.0,2529,2335,1898
1899,2018-11-11,RB Leipzig,Bayer Leverkusen,3,0,0,1.8,4.0,4.0,1.85,3.9,3.9,2535,2555,1899
1900,2018-11-11,Eintracht Frankfurt,FC Schalke 04,3,0,0,2.2,3.3,3.4,2.3,3.4,3.1,2540,2461,1900
1901,2018-11-23,Bayer Leverkusen,VfB Stuttgart,2,0,0,1.5,4.5,6.0,1.55,4.33,5.75,2494,2333,1901
1902,2018-11-24,FC Augsburg,Eintracht Frankfurt,1,3,2,2.62,3.5,2.62,2.6,3.5,2.6,2391,2531,1902
1903,2018-11-24,Bayern München,Fortuna Düsseldorf,3,3,1,1.08,11.0,26.0,1.09,11.5,23.0,2694,2380,1903
1904,2018-11-24,Hertha BSC,TSG 1899 Hoffenheim,3,3,1,3.4,3.75,2.04,3.4,3.6,2.1,2440,2525,1904
1905,2018-11-24,1. FSV Mainz 05,Borussia Dortmund,1,2,2,5.5,4.0,1.6,5.75,4.1,1.57,2406,2610,1905
1906,2018-11-24,VfL Wolfsburg,RB Leipzig,1,0,0,3.5,3.5,2.1,3.5,3.5,2.1,2434,2638,1906
1907,2018-11-24,FC Schalke 04,1. FC Nürnberg,5,2,0,1.53,4.0,7.0,1.5,4.0,7.25,2492,2196,1907
1908,2018-11-25,Borussia Mönchengladbach,Hannover 96,4,1,0,1.44,4.5,7.0,1.48,4.4,7.0,2491,2211,1908
1909,2018-11-25,SC Freiburg,Werder Bremen,1,1,1,2.87,3.3,2.5,2.75,3.5,2.5,2366,2492,1909
1910,2018-11-30,Fortuna Düsseldorf,1. FSV Mainz 05,0,1,2,2.7,3.3,2.6,2.65,3.3,2.7,2277,2349,1910
1911,2018-12-01,TSG 1899 Hoffenheim,FC Schalke 04,1,1,1,1.8,3.8,4.33,1.85,3.8,4.1,2524,2461,1911
1912,2018-12-01,VfB Stuttgart,FC Augsburg,1,0,0,2.6,3.3,2.75,2.6,3.4,2.7,2373,2335,1912
1913,2018-12-01,Werder Bremen,Bayern München,1,2,2,7.0,5.25,1.4,7.25,5.0,1.4,2458,2726,1913
1914,2018-12-01,Borussia Dortmund,SC Freiburg,2,0,0,1.28,5.5,11.0,1.28,5.5,11.0,2657,2414,1914
1915,2018-12-01,Hannover 96,Hertha BSC,0,2,2,2.7,3.4,2.6,2.65,3.4,2.65,2324,2390,1915
1916,2018-12-02,Eintracht Frankfurt,VfL Wolfsburg,1,2,2,1.8,4.0,4.1,1.85,3.7,4.2,2521,2471,1916
1917,2018-12-02,RB Leipzig,Borussia Mönchengladbach,2,0,0,1.9,3.75,3.75,1.9,3.9,3.75,2521,2534,1917
1918,2018-12-03,1. FC Nürnberg,Bayer Leverkusen,1,1,1,4.2,4.0,1.8,4.33,3.9,1.78,2305,2555,1918
1919,2018-12-07,Werder Bremen,Fortuna Düsseldorf,3,1,0,1.72,4.0,4.5,1.7,4.0,4.75,2453,2380,1919
1920,2018-12-08,VfL Wolfsburg,TSG 1899 Hoffenheim,2,2,1,3.0,3.6,2.3,3.0,3.5,2.3,2447,2525,1920
1921,2018-12-08,FC Schalke 04,Borussia Dortmund,1,2,2,3.3,3.4,2.2,3.4,3.4,2.15,2483,2610,1921
1922,2018-12-08,Hertha BSC,Eintracht Frankfurt,1,0,0,2.45,3.3,2.9,2.6,3.6,2.6,2441,2531,1922
1923,2018-12-08,SC Freiburg,RB Leipzig,3,0,0,4.0,4.0,1.83,4.2,3.9,1.8,2374,2638,1923
1924,2018-12-08,Bayer Leverkusen,FC Augsburg,1,0,0,1.66,4.0,5.0,1.65,4.33,4.75,2492,2335,1924
1925,2018-12-08,Bayern München,1. FC Nürnberg,3,0,0,1.08,11.0,34.0,1.09,10.5,29.0,2703,2196,1925
1926,2018-12-09,1. FSV Mainz 05,Hannover 96,1,1,1,1.9,3.6,4.0,1.91,3.6,4.0,2391,2211,1926
1927,2018-12-09,Borussia Mönchengladbach,VfB Stuttgart,3,0,0,1.44,4.33,7.0,1.5,4.33,6.5,2504,2333,1927
1928,2018-12-14,1. FC Nürnberg,VfL Wolfsburg,0,2,2,3.6,3.5,2.04,3.6,3.4,2.1,2288,2471,1928
1929,2018-12-15,VfB Stuttgart,Hertha BSC,2,1,0,2.7,3.4,2.62,2.6,3.5,2.65,2374,2390,1929
1930,2018-12-15,TSG 1899 Hoffenheim,Borussia Mönchengladbach,0,0,1,1.9,4.0,3.6,1.95,3.9,3.5,2522,2534,1930
1931,2018-12-15,Fortuna Düsseldorf,SC Freiburg,2,0,0,2.75,3.3,2.6,2.6,3.5,2.65,2314,2414,1931
1932,2018-12-15,Borussia Dortmund,Werder Bremen,2,1,0,1.36,5.25,8.0,1.42,4.75,7.25,2643,2492,1932
1933,2018-12-15,FC Augsburg,FC Schalke 04,1,1,1,2.5,3.25,2.9,2.55,3.3,2.8,2389,2461,1933
1934,2018-12-15,Hannover 96,Bayern München,0,4,2,11.0,7.0,1.22,11.5,6.75,1.22,2321,2726,1934
1935,2018-12-16,Eintracht Frankfurt,Bayer Leverkusen,2,1,0,2.4,3.5,2.87,2.4,3.5,2.9,2538,2555,1935
1936,2018-12-16,RB Leipzig,1. FSV Mainz 05,4,1,0,1.4,4.75,7.5,1.45,4.6,7.0,2527,2349,1936
1937,2018-12-18,Fortuna Düsseldorf,Borussia Dortmund,2,1,0,7.0,4.5,1.44,7.0,4.6,1.45,2327,2610,1937
1938,2018-12-18,Hertha BSC,FC Augsburg,2,2,1,2.3,3.4,3.1,2.25,3.3,3.3,2427,2335,1938
1939,2018-12-18,Borussia Mönchengladbach,1. FC Nürnberg,2,0,0,1.36,5.5,7.0,1.36,5.75,7.0,2504,2196,1939
1940,2018-12-18,VfL Wolfsburg,VfB Stuttgart,2,0,0,1.66,3.75,5.5,1.72,3.7,5.0,2468,2333,1940
1941,2018-12-19,FC Schalke 04,Bayer Leverkusen,1,2,2,2.4,3.5,2.9,2.45,3.4,2.85,2484,2555,1941
1942,2018-12-19,Werder Bremen,TSG 1899 Hoffenheim,1,1,1,3.1,4.2,2.04,3.25,4.0,2.05,2447,2525,1942
1943,2018-12-19,SC Freiburg,Hannover 96,1,1,1,1.85,3.6,4.0,1.95,3.5,4.0,2380,2211,1943
1944,2018-12-19,Bayern München,RB Leipzig,1,0,0,1.36,5.25,8.0,1.36,5.25,8.0,2721,2638,1944
1945,2018-12-19,1. FSV Mainz 05,Eintracht Frankfurt,2,2,1,3.2,3.5,2.2,3.1,3.5,2.25,2399,2531,1945
1946,2018-12-21,Borussia Dortmund,Borussia Mönchengladbach,2,1,0,1.5,4.5,5.75,1.57,4.4,5.25,2657,2534,1946
1947,2018-12-22,Eintracht Frankfurt,Bayern München,0,3,2,5.75,4.75,1.5,6.0,4.6,1.5,2532,2726,1947
1948,2018-12-22,Hannover 96,Fortuna Düsseldorf,0,1,2,2.2,3.4,3.3,2.2,3.4,3.3,2300,2380,1948
1949,2018-12-22,Bayer Leverkusen,Hertha BSC,3,1,0,1.72,4.0,4.5,1.7,4.1,4.6,2502,2390,1949
1950,2018-12-22,1. FC Nürnberg,SC Freiburg,0,1,2,2.62,3.3,2.7,2.6,3.4,2.7,2266,2414,1950
1951,2018-12-22,RB Leipzig,Werder Bremen,3,2,0,1.44,4.5,7.0,1.5,4.4,6.25,2525,2492,1951
1952,2018-12-22,VfB Stuttgart,FC Schalke 04,1,3,2,3.2,3.3,2.3,3.1,3.25,2.4,2349,2461,1952
1953,2018-12-23,FC Augsburg,VfL Wolfsburg,2,3,2,2.6,3.3,2.75,2.55,3.4,2.75,2365,2471,1953
1954,2018-12-23,TSG 1899 Hoffenheim,1. FSV Mainz 05,1,1,1,1.44,4.5,6.5,1.45,4.75,6.5,2507,2349,1954
1955,2019-01-18,TSG 1899 Hoffenheim,Bayern München,1,3,2,6.0,5.0,1.44,6.25,4.75,1.48,2519,2726,1955
1956,2019-01-19,RB Leipzig,Borussia Dortmund,0,1,2,2.5,3.5,2.75,2.5,3.5,2.75,2539,2610,1956
1957,2019-01-19,Hannover 96,Werder Bremen,0,1,2,3.25,3.6,2.15,3.1,3.6,2.2,2296,2492,1957
1958,2019-01-19,Eintracht Frankfurt,SC Freiburg,3,1,0,1.65,4.0,5.25,1.65,3.9,5.25,2532,2414,1958
1959,2019-01-19,FC Augsburg,Fortuna Düsseldorf,1,2,2,1.9,3.6,4.0,1.85,3.6,4.33,2357,2380,1959
1960,2019-01-19,Bayer Leverkusen,Borussia Mönchengladbach,0,1,2,2.0,3.7,3.6,2.0,3.8,3.5,2521,2534,1960
1961,2019-01-19,VfB Stuttgart,1. FSV Mainz 05,2,3,2,2.4,3.3,2.9,2.3,3.4,3.1,2346,2349,1961
1962,2019-01-20,1. FC Nürnberg,Hertha BSC,1,3,2,3.5,3.4,2.1,3.2,3.4,2.25,2261,2390,1962
1963,2019-01-20,FC Schalke 04,VfL Wolfsburg,2,1,0,2.2,3.3,3.4,2.15,3.25,3.6,2493,2471,1963
1964,2019-01-25,Hertha BSC,FC Schalke 04,2,2,1,2.5,3.25,2.87,2.6,3.2,2.8,2426,2461,1964
1965,2019-01-26,Borussia Dortmund,Hannover 96,5,1,0,1.16,7.5,15.0,1.17,7.75,15.5,2659,2211,1965
1966,2019-01-26,SC Freiburg,TSG 1899 Hoffenheim,2,4,2,3.5,4.0,1.95,3.6,3.8,1.95,2362,2525,1966
1967,2019-01-26,1. FSV Mainz 05,1. FC Nürnberg,2,1,0,1.66,3.8,5.25,1.7,3.8,5.0,2397,2196,1967
1968,2019-01-26,Borussia Mönchengladbach,FC Augsburg,2,0,0,1.66,4.0,5.0,1.62,4.1,5.25,2541,2335,1968
1969,2019-01-26,Werder Bremen,Eintracht Frankfurt,2,2,1,2.55,3.5,2.7,2.5,3.7,2.6,2452,2531,1969
1970,2019-01-26,VfL Wolfsburg,Bayer Leverkusen,0,3,2,2.62,3.5,2.6,2.7,3.5,2.55,2452,2555,1970
1971,2019-01-27,Bayern München,VfB Stuttgart,4,1,0,1.08,13.0,21.0,1.09,11.5,23.0,2711,2333,1971
1972,2019-01-27,Fortuna Düsseldorf,RB Leipzig,0,4,2,4.0,3.6,1.9,4.1,3.6,1.9,2334,2638,1972
1973,2019-02-01,Hannover 96,RB Leipzig,0,3,2,5.5,4.33,1.53,6.0,4.4,1.53,2298,2638,1973
1974,2019-02-02,Eintracht Frankfurt,Borussia Dortmund,1,1,1,3.3,3.6,2.15,3.25,3.6,2.15,2536,2610,1974
1975,2019-02-02,Hertha BSC,VfL Wolfsburg,0,1,2,2.3,3.3,3.25,2.35,3.3,3.1,2421,2471,1975
1976,2019-02-02,TSG 1899 Hoffenheim,Fortuna Düsseldorf,1,1,1,1.44,4.5,6.5,1.42,5.0,6.75,2518,2380,1976
1977,2019-02-02,Bayer Leverkusen,Bayern München,3,1,0,5.5,4.5,1.55,5.25,4.4,1.57,2527,2726,1977
1978,2019-02-02,1. FC Nürnberg,Werder Bremen,1,1,1,3.75,3.6,2.0,3.6,3.8,1.95,2258,2492,1978
1979,2019-02-02,FC Schalke 04,Borussia Mönchengladbach,0,2,2,2.4,3.4,3.0,2.35,3.4,3.0,2485,2534,1979
1980,2019-02-03,VfB Stuttgart,SC Freiburg,2,2,1,2.15,3.4,3.4,2.2,3.5,3.25,2328,2414,1980
1981,2019-02-03,FC Augsburg,1. FSV Mainz 05,3,0,0,2.1,3.5,3.4,2.25,3.4,3.2,2388,2349,1981
1982,2019-02-08,1. FSV Mainz 05,Bayer Leverkusen,1,5,2,3.8,3.8,1.9,3.75,4.0,1.87,2367,2555,1982
1983,2019-02-09,RB Leipzig,Eintracht Frankfurt,0,0,1,1.83,4.0,4.0,1.83,3.8,4.1,2561,2531,1983
1984,2019-02-09,Borussia Mönchengladbach,Hertha BSC,0,3,2,1.57,4.2,5.5,1.6,4.2,5.25,2515,2390,1984
1985,2019-02-09,Bayern München,FC Schalke 04,3,1,0,1.2,7.0,13.0,1.22,6.75,12.5,2724,2461,1985
1986,2019-02-09,SC Freiburg,VfL Wolfsburg,3,3,1,2.87,3.4,2.45,2.75,3.3,2.6,2368,2471,1986
1987,2019-02-09,Borussia Dortmund,TSG 1899 Hoffenheim,3,3,1,1.66,4.2,4.75,1.65,4.2,4.75,2620,2525,1987
1988,2019-02-09,Hannover 96,1. FC Nürnberg,2,0,0,2.2,3.4,3.25,2.25,3.3,3.3,2292,2196,1988
1989,2019-02-10,Fortuna Düsseldorf,VfB Stuttgart,3,0,0,2.1,3.5,3.5,2.1,3.5,3.5,2336,2333,1989
1990,2019-02-10,Werder Bremen,FC Augsburg,4,0,0,1.72,3.8,4.5,1.75,4.0,4.33,2491,2335,1990
1991,2019-02-15,FC Augsburg,Bayern München,2,3,2,15.0,6.0,1.2,13.5,7.0,1.2,2353,2726,1991
1992,2019-02-16,Hertha BSC,Werder Bremen,1,1,1,2.4,3.5,2.9,2.4,3.6,2.8,2446,2492,1992
1993,2019-02-16,FC Schalke 04,SC Freiburg,0,0,1,1.7,3.75,5.25,1.7,3.7,5.25,2471,2414,1993
1994,2019-02-16,VfB Stuttgart,RB Leipzig,1,3,2,5.25,4.0,1.65,4.75,4.1,1.67,2326,2638,1994
1995,2019-02-16,VfL Wolfsburg,1. FSV Mainz 05,3,0,0,1.72,4.0,4.5,1.7,4.0,4.75,2483,2349,1995
1996,2019-02-16,TSG 1899 Hoffenheim,Hannover 96,3,0,0,1.3,6.0,8.5,1.33,5.75,8.25,2527,2211,1996
1997,2019-02-17,Eintracht Frankfurt,Borussia Mönchengladbach,1,1,1,2.3,3.6,3.0,2.3,3.6,3.0,2544,2534,1997
1998,2019-02-17,Bayer Leverkusen,Fortuna Düsseldorf,2,0,0,1.44,4.75,6.5,1.42,5.0,7.0,2543,2380,1998
1999,2019-02-18,1. FC Nürnberg,Borussia Dortmund,0,0,1,7.5,5.0,1.4,7.0,5.0,1.42,2247,2610,1999
2000,2019-02-22,Werder Bremen,VfB Stuttgart,1,1,1,1.53,4.33,5.75,1.57,4.25,5.5,2486,2333,2000
2001,2019-02-23,SC Freiburg,FC Augsburg,5,1,0,2.15,3.5,3.3,2.2,3.4,3.3,2380,2335,2001
2002,2019-02-23,Fortuna Düsseldorf,1. FC Nürnberg,2,1,0,1.72,3.75,5.0,1.72,3.75,5.0,2375,2196,2002
2003,2019-02-23,Bayern München,Hertha BSC,1,0,0,1.18,7.0,17.0,1.19,7.0,15.0,2741,2390,2003
2004,2019-02-23,1. FSV Mainz 05,FC Schalke 04,3,0,0,2.8,3.4,2.5,2.85,3.3,2.5,2381,2461,2004
2005,2019-02-23,Borussia Mönchengladbach,VfL Wolfsburg,0,3,2,1.75,3.8,4.75,1.8,3.7,4.5,2479,2471,2005
2006,2019-02-24,Hannover 96,Eintracht Frankfurt,0,3,2,4.75,3.75,1.75,4.5,3.75,1.78,2266,2531,2006
2007,2019-02-24,Borussia Dortmund,Bayer Leverkusen,3,2,0,1.8,4.2,4.0,1.85,3.9,3.9,2610,2555,2007
2008,2019-02-25,RB Leipzig,TSG 1899 Hoffenheim,1,1,1,1.8,4.0,4.0,1.83,3.9,4.0,2562,2525,2008
2009,2019-03-01,FC Augsburg,Borussia Dortmund,2,1,0,5.75,4.5,1.53,5.5,4.25,1.57,2377,2610,2009
2010,2019-03-02,Eintracht Frankfurt,TSG 1899 Hoffenheim,3,2,0,2.37,3.75,2.8,2.3,3.75,2.85,2565,2525,2010
2011,2019-03-02,FC Schalke 04,Fortuna Düsseldorf,0,4,2,1.83,3.75,4.2,1.83,3.7,4.33,2407,2380,2011
2012,2019-03-02,Hertha BSC,1. FSV Mainz 05,2,1,0,1.85,3.6,4.33,1.83,3.7,4.33,2442,2349,2012
2013,2019-03-02,Borussia Mönchengladbach,Bayern München,1,5,2,5.5,4.5,1.57,5.25,4.25,1.6,2489,2726,2013
2014,2019-03-02,Bayer Leverkusen,SC Freiburg,2,0,0,1.44,4.5,7.5,1.42,4.75,7.25,2554,2414,2014
2015,2019-03-02,1. FC Nürnberg,RB Leipzig,0,1,2,6.5,4.33,1.5,6.75,4.2,1.5,2240,2638,2015
2016,2019-03-03,VfB Stuttgart,Hannover 96,5,1,0,1.72,4.0,4.5,1.72,4.0,4.6,2337,2211,2016
2017,2019-03-03,VfL Wolfsburg,Werder Bremen,1,1,1,2.15,3.5,3.3,2.15,3.6,3.25,2474,2492,2017
2018,2019-03-08,Werder Bremen,FC Schalke 04,4,2,0,2.05,3.5,3.6,2.0,3.5,3.75,2517,2461,2018
2019,2019-03-09,Bayern München,VfL Wolfsburg,6,0,0,1.25,6.5,10.0,1.22,6.5,12.5,2731,2471,2019
2020,2019-03-09,SC Freiburg,Hertha BSC,2,1,0,2.55,3.25,2.87,2.6,3.25,2.8,2396,2390,2020
2021,2019-03-09,1. FSV Mainz 05,Borussia Mönchengladbach,0,1,2,3.3,3.4,2.2,3.1,3.4,2.3,2367,2534,2021
2022,2019-03-09,RB Leipzig,FC Augsburg,0,0,1,1.36,5.0,8.5,1.36,5.25,7.75,2564,2335,2022
2023,2019-03-09,Borussia Dortmund,VfB Stuttgart,3,1,0,1.28,5.5,11.0,1.3,5.5,9.75,2611,2333,2023
2024,2019-03-10,Hannover 96,Bayer Leverkusen,2,3,2,8.5,5.75,1.3,7.75,5.25,1.36,2253,2555,2024
2025,2019-03-10,TSG 1899 Hoffenheim,1. FC Nürnberg,2,1,0,1.25,5.75,12.0,1.28,6.25,9.5,2517,2196,2025
2026,2019-03-11,Fortuna Düsseldorf,Eintracht Frankfurt,0,3,2,2.75,3.4,2.55,2.7,3.6,2.5,2351,2531,2026
2027,2019-03-15,Borussia Mönchengladbach,SC Freiburg,1,1,1,1.53,3.9,6.25,1.6,4.1,5.5,2465,2414,2027
2028,2019-03-16,VfB Stuttgart,TSG 1899 Hoffenheim,1,1,1,3.7,4.0,1.85,3.8,4.0,1.85,2335,2525,2028
2029,2019-03-16,VfL Wolfsburg,Fortuna Düsseldorf,5,2,0,1.75,3.75,4.75,1.75,3.7,4.75,2476,2380,2029
2030,2019-03-16,FC Augsburg,Hannover 96,3,1,0,1.61,4.33,5.0,1.62,4.2,5.25,2361,2211,2030
2031,2019-03-16,Hertha BSC,Borussia Dortmund,2,3,2,4.2,3.75,1.85,4.1,3.7,1.87,2421,2610,2031
2032,2019-03-16,FC Schalke 04,RB Leipzig,0,1,2,3.75,3.6,2.0,3.8,3.5,2.0,2403,2638,2032
2033,2019-03-17,Bayer Leverkusen,Werder Bremen,1,3,2,1.6,4.2,5.25,1.57,4.33,5.5,2517,2492,2033
2034,2019-03-17,Eintracht Frankfurt,1. FC Nürnberg,1,0,0,1.4,5.0,7.5,1.42,4.75,7.5,2574,2196,2034
2035,2019-03-17,Bayern München,1. FSV Mainz 05,6,0,0,1.12,9.0,17.0,1.13,9.0,19.0,2728,2349,2035
2036,2019-03-29,TSG 1899 Hoffenheim,Bayer Leverkusen,4,1,0,2.37,3.8,2.7,2.25,3.9,2.85,2549,2555,2036
2037,2019-03-30,RB Leipzig,Hertha BSC,5,0,0,1.5,4.33,6.5,1.5,4.33,6.5,2582,2390,2037
2038,2019-03-30,Werder Bremen,1. FSV Mainz 05,3,1,0,1.61,4.33,5.0,1.65,4.0,5.25,2537,2349,2038
2039,2019-03-30,SC Freiburg,Bayern München,1,1,1,12.0,6.5,1.22,10.5,6.25,1.26,2380,2726,2039
2040,2019-03-30,Fortuna Düsseldorf,Borussia Mönchengladbach,3,1,0,3.0,3.5,2.3,2.95,3.5,2.35,2385,2534,2040
2041,2019-03-30,Borussia Dortmund,VfL Wolfsburg,2,0,0,1.5,4.33,6.5,1.5,4.5,6.25,2605,2471,2041
2042,2019-03-30,1. FC Nürnberg,FC Augsburg,3,0,0,2.87,3.3,2.5,2.75,3.3,2.6,2266,2335,2042
2043,2019-03-31,Eintracht Frankfurt,VfB Stuttgart,3,0,0,1.44,5.0,6.5,1.48,4.75,6.0,2581,2333,2043
2044,2019-03-31,Hannover 96,FC Schalke 04,0,1,2,4.5,3.6,1.8,4.33,3.7,1.83,2240,2461,2044
2045,2019-04-05,1. FSV Mainz 05,SC Freiburg,5,0,0,2.2,3.3,3.4,2.2,3.4,3.3,2379,2414,2045
2046,2019-04-06,Bayern München,Borussia Dortmund,5,0,0,1.53,4.75,5.25,1.55,5.0,5.0,2749,2610,2046
2047,2019-04-06,Hertha BSC,Fortuna Düsseldorf,1,2,2,1.9,3.6,4.0,1.9,3.6,4.1,2400,2380,2047
2048,2019-04-06,Bayer Leverkusen,RB Leipzig,2,4,2,2.3,3.75,2.9,2.35,3.6,2.85,2509,2638,2048
2049,2019-04-06,FC Schalke 04,Eintracht Frankfurt,1,2,2,3.3,3.5,2.15,3.3,3.4,2.2,2381,2531,2049
2050,2019-04-06,VfB Stuttgart,1. FC Nürnberg,1,1,1,1.8,3.75,4.5,1.8,3.7,4.5,2323,2196,2050
2051,2019-04-06,VfL Wolfsburg,Hannover 96,3,1,0,1.33,5.5,8.5,1.36,5.25,8.25,2473,2211,2051
2052,2019-04-07,FC Augsburg,TSG 1899 Hoffenheim,0,4,2,3.6,4.33,1.83,3.7,4.25,1.85,2367,2525,2052
2053,2019-04-07,Borussia Mönchengladbach,Werder Bremen,1,1,1,2.05,3.6,3.4,2.1,3.6,3.4,2472,2492,2053
2054,2019-04-12,1. FC Nürnberg,FC Schalke 04,1,1,1,3.4,3.25,2.25,3.3,3.3,2.25,2263,2461,2054
2055,2019-04-13,Werder Bremen,SC Freiburg,2,1,0,1.6,4.0,5.75,1.6,4.1,5.5,2537,2414,2055
2056,2019-04-13,Borussia Dortmund,1. FSV Mainz 05,2,1,0,1.3,5.75,9.5,1.3,5.75,9.5,2620,2349,2056
2057,2019-04-13,RB Leipzig,VfL Wolfsburg,2,0,0,1.57,4.2,5.75,1.57,4.1,6.0,2615,2471,2057
2058,2019-04-13,VfB Stuttgart,Bayer Leverkusen,0,1,2,4.2,4.2,1.75,4.4,3.8,1.78,2304,2555,2058
2059,2019-04-13,Hannover 96,Borussia Mönchengladbach,0,1,2,5.25,4.33,1.6,5.5,4.1,1.6,2240,2534,2059
2060,2019-04-14,TSG 1899 Hoffenheim,Hertha BSC,2,0,0,1.4,5.0,6.5,1.44,5.0,6.5,2569,2390,2060
2061,2019-04-14,Eintracht Frankfurt,FC Augsburg,1,3,2,1.45,4.5,6.5,1.48,4.6,6.5,2554,2335,2061
2062,2019-04-14,Fortuna Düsseldorf,Bayern München,1,4,2,12.0,7.5,1.18,12.5,7.25,1.2,2366,2726,2062
2063,2019-04-20,FC Augsburg,VfB Stuttgart,6,0,0,2.05,3.5,3.6,2.0,3.4,3.6,2371,2333,2063
2064,2019-04-20,Bayern München,Werder Bremen,1,0,0,1.14,8.0,19.0,1.16,7.5,13.5,2759,2492,2064
2065,2019-04-20,Bayer Leverkusen,1. FC Nürnberg,2,0,0,1.3,5.75,9.5,1.28,5.5,9.0,2529,2196,2065
2066,2019-04-20,1. FSV Mainz 05,Fortuna Düsseldorf,3,1,0,2.1,3.6,3.4,2.1,3.5,3.2,2379,2380,2066
2067,2019-04-20,FC Schalke 04,TSG 1899 Hoffenheim,2,5,2,3.6,4.0,1.9,3.5,3.9,1.9,2395,2525,2067
2068,2019-04-20,Borussia Mönchengladbach,RB Leipzig,1,2,2,3.0,3.75,2.25,2.85,3.4,2.35,2449,2638,2068
2069,2019-04-21,SC Freiburg,Borussia Dortmund,0,4,2,6.0,4.33,1.53,5.5,4.2,1.55,2360,2610,2069
2070,2019-04-21,Hertha BSC,Hannover 96,0,0,1,1.53,4.33,6.0,1.5,4.2,6.0,2399,2211,2070
2071,2019-04-22,VfL Wolfsburg,Eintracht Frankfurt,1,1,1,2.55,3.6,2.55,2.5,3.5,2.6,2500,2531,2071
2072,2019-04-26,FC Augsburg,Bayer Leverkusen,1,4,2,4.5,4.33,1.66,4.5,4.4,1.67,2373,2555,2072
2073,2019-04-27,VfB Stuttgart,Borussia Mönchengladbach,1,0,0,3.5,3.5,2.05,3.6,3.7,2.0,2309,2534,2073
2074,2019-04-27,RB Leipzig,SC Freiburg,2,1,0,1.25,5.5,12.0,1.25,6.25,11.5,2619,2414,2074
