,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season
2074,2005-04-02,17,14,4,1,0,3,0,0,19,9,6.0,3.0,9,16,7,4,1,2,0,0,1.36,4.0,7.5,1.4,4.1,7.0,04/05
2075,2005-04-02,5,15,1,2,2,0,0,1,13,6,4.0,2.0,19,26,6,3,3,4,1,0,1.9,3.1,3.75,1.9,3.35,3.6,04/05
2076,2005-04-02,6,0,0,3,2,0,2,2,8,10,3.0,3.0,19,16,8,2,2,1,0,0,3.75,3.4,1.8,4.1,3.5,1.75,04/05
2077,2005-04-03,7,3,2,1,0,2,0,0,16,16,5.0,5.0,12,14,4,7,1,0,0,0,2.3,3.2,2.7,2.4,3.35,2.6,04/05
2078,2005-04-03,4,18,2,2,1,1,0,0,14,22,5.0,7.0,21,28,10,6,2,4,0,0,1.8,3.25,4.0,1.8,3.4,4.0,04/05
2079,2005-04-09,0,4,2,1,0,0,0,1,22,6,7.0,2.0,17,15,4,2,2,3,0,1,1.28,4.5,8.5,1.25,5.0,10.0,04/05
2080,2005-04-09,18,9,1,0,0,0,0,1,15,6,5.0,2.0,26,16,1,2,1,1,0,0,2.0,3.25,3.25,2.0,3.35,3.3,04/05
2081,2005-04-09,20,5,1,2,2,0,1,2,14,16,5.0,5.0,23,29,8,3,4,3,0,0,2.37,3.2,2.62,2.35,3.35,2.65,04/05
2082,2005-04-09,3,2,3,1,0,2,0,0,13,15,4.0,5.0,12,17,8,3,1,1,0,0,1.33,4.33,7.5,1.25,5.0,10.0,04/05
2083,2005-04-09,13,7,0,1,2,0,0,1,14,15,5.0,5.0,19,17,4,5,2,1,0,0,1.8,3.25,4.0,1.75,3.5,4.1,04/05
2084,2005-04-09,8,6,0,2,2,0,0,1,19,12,6.0,4.0,18,18,7,8,2,2,0,0,1.9,3.25,3.5,2.05,3.25,3.25,04/05
2085,2005-04-09,15,17,3,0,0,1,0,0,7,9,2.0,3.0,11,17,3,4,1,5,0,1,2.25,3.0,3.0,2.25,3.35,2.8,04/05
2086,2005-04-10,21,27,0,2,2,0,2,2,19,16,6.0,5.0,15,31,7,7,2,2,0,0,2.1,3.25,3.0,2.15,3.3,3.0,04/05
2087,2005-04-10,14,25,3,0,0,0,0,1,17,14,6.0,5.0,26,23,4,4,5,0,0,0,2.0,3.25,3.25,2.0,3.35,3.3,04/05
2088,2005-04-16,7,21,1,1,1,1,0,0,14,9,5.0,3.0,22,12,4,7,3,4,0,0,1.53,3.4,6.0,1.5,3.9,5.6,04/05
2089,2005-04-16,2,13,1,3,2,1,1,1,16,14,5.0,5.0,17,17,3,4,3,3,0,0,4.0,3.5,1.72,4.2,3.6,1.7,04/05
2090,2005-04-16,9,0,0,1,2,0,0,1,8,17,3.0,6.0,12,9,2,8,1,1,0,0,5.0,3.4,1.61,4.75,3.5,1.65,04/05
2091,2005-04-16,25,15,2,1,0,1,0,0,10,6,3.0,2.0,23,20,5,4,4,5,0,0,4.0,3.25,1.8,3.5,3.45,1.9,04/05
2092,2005-04-16,4,8,1,1,1,0,0,1,8,16,3.0,5.0,20,21,4,2,2,0,0,0,1.72,3.5,4.0,1.75,3.4,4.2,04/05
2093,2005-04-16,17,20,1,2,2,1,0,0,13,12,4.0,4.0,27,28,2,3,6,2,0,0,1.57,3.6,5.0,1.6,3.6,5.0,04/05
2094,2005-04-16,5,3,0,1,2,0,1,2,19,9,6.0,3.0,18,20,11,2,0,1,0,0,1.8,3.25,4.0,1.9,3.35,3.6,04/05
2095,2005-04-17,27,18,1,2,2,0,1,2,24,15,8.0,5.0,20,18,9,9,2,4,0,0,1.9,3.25,4.0,1.9,3.45,3.5,04/05
2096,2005-04-17,6,14,0,1,2,0,0,1,14,11,5.0,4.0,18,22,6,5,2,3,0,0,1.72,3.5,4.0,1.8,3.5,3.8,04/05
2097,2005-04-23,0,18,3,1,0,2,0,0,22,9,7.0,3.0,13,9,7,4,1,1,0,1,1.25,5.0,8.5,1.25,5.2,9.0,04/05
2098,2005-04-23,21,2,3,1,0,1,1,1,18,11,6.0,4.0,13,15,2,7,0,1,0,0,1.5,3.5,6.0,1.45,4.2,5.8,04/05
2099,2005-04-23,7,27,4,2,0,2,2,1,17,7,6.0,2.0,17,20,3,2,2,0,0,0,1.53,3.6,5.5,1.55,3.7,5.3,04/05
2100,2005-04-23,20,25,3,0,0,0,0,1,15,11,5.0,4.0,22,22,4,5,0,5,0,0,1.57,3.4,5.5,1.55,3.7,5.3,04/05
2101,2005-04-23,3,17,4,1,0,2,1,0,18,6,6.0,2.0,23,19,4,2,2,3,0,1,2.3,3.2,2.7,2.3,3.1,2.9,04/05
2102,2005-04-23,8,9,2,0,0,1,0,0,14,7,5.0,2.0,16,10,3,2,1,0,0,0,1.8,3.25,4.0,1.9,3.25,3.7,04/05
2103,2005-04-23,15,6,0,0,1,0,0,1,20,8,7.0,3.0,15,18,8,5,2,4,0,0,1.44,3.75,6.5,1.45,4.2,5.8,04/05
2104,2005-04-24,13,5,2,1,0,2,1,0,7,17,2.0,6.0,18,17,6,2,3,1,0,0,2.2,3.25,2.8,2.25,3.2,2.9,04/05
2105,2005-04-24,14,4,0,0,1,0,0,1,18,12,6.0,4.0,26,24,6,4,2,2,0,0,2.1,3.25,3.0,2.1,3.1,3.3,04/05
2106,2005-04-30,18,8,2,6,2,1,1,1,13,25,4.0,8.0,19,20,3,1,5,2,0,0,1.66,3.3,4.5,1.75,3.45,4.25,04/05
2107,2005-04-30,2,7,2,2,1,1,2,2,14,14,5.0,5.0,19,14,7,4,3,1,0,0,5.0,3.5,1.57,4.8,3.7,1.6,04/05
2108,2005-04-30,25,3,2,1,0,1,0,0,12,13,4.0,4.0,17,13,6,5,4,3,0,0,3.4,3.25,1.9,3.45,3.35,1.95,04/05
2109,2005-04-30,27,0,0,4,2,0,2,2,9,19,3.0,6.0,19,15,3,11,4,1,0,0,4.5,3.3,1.66,4.2,3.4,1.75,04/05
2110,2005-04-30,4,15,2,0,0,2,0,0,19,6,6.0,2.0,27,19,5,1,3,5,0,1,2.75,3.2,2.25,2.9,3.3,2.2,04/05
2111,2005-04-30,17,13,3,3,1,3,1,0,23,10,8.0,3.0,18,22,5,2,3,2,0,1,1.83,3.2,3.75,1.85,3.45,3.7,04/05
2112,2005-04-30,5,21,3,0,0,1,0,0,23,3,8.0,1.0,13,23,13,4,0,1,0,0,1.25,4.5,10.0,1.35,4.5,7.2,04/05
2113,2005-05-01,9,14,1,0,0,0,0,1,20,10,7.0,3.0,14,16,5,6,1,4,0,0,2.1,3.2,3.0,2.2,3.1,3.1,04/05
2114,2005-05-01,6,20,1,0,0,1,0,0,13,17,4.0,6.0,17,22,5,8,3,4,0,1,2.75,3.2,2.5,2.5,3.3,2.5,04/05
2115,2005-05-07,21,17,0,2,2,0,1,2,18,17,6.0,6.0,19,23,6,5,1,6,0,0,4.0,3.5,1.72,4.15,3.45,1.75,04/05
2116,2005-05-07,2,27,1,2,2,0,2,2,11,13,4.0,4.0,15,21,1,5,2,1,0,0,2.62,3.2,2.37,2.7,3.25,2.35,04/05
2117,2005-05-07,3,6,3,1,0,0,1,2,22,4,7.0,1.0,7,19,10,1,1,1,0,0,1.5,3.5,6.0,1.45,4.1,5.9,04/05
2118,2005-05-07,13,25,3,0,0,1,0,0,18,7,6.0,2.0,11,20,4,3,2,3,0,0,1.44,3.75,6.5,1.45,4.25,5.75,04/05
2119,2005-05-07,8,0,2,4,2,1,2,2,8,12,3.0,4.0,9,17,1,5,1,0,0,0,3.0,3.5,2.0,3.75,3.4,1.85,04/05
2120,2005-05-07,14,18,2,1,0,1,0,0,13,11,4.0,4.0,13,23,5,3,1,2,0,0,2.1,3.25,3.0,2.0,3.35,3.3,04/05
2121,2005-05-07,15,9,1,0,0,0,0,1,18,10,6.0,3.0,14,11,4,2,2,1,0,0,1.4,4.0,6.5,1.3,4.7,8.3,04/05
2122,2005-05-08,7,5,1,0,0,1,0,0,12,21,4.0,7.0,18,20,8,9,1,1,0,0,2.6,3.25,2.6,2.4,3.35,2.6,04/05
2123,2005-05-08,20,4,0,0,1,0,0,1,15,1,5.0,0.0,20,17,10,0,3,2,0,0,1.66,3.5,4.33,1.6,3.7,4.8,04/05
2124,2005-05-14,0,14,6,3,0,5,0,0,22,7,7.0,2.0,14,17,5,2,1,2,0,0,1.28,4.33,8.5,1.3,4.7,8.3,04/05
2125,2005-05-14,18,15,2,0,0,0,0,1,18,15,6.0,5.0,22,18,5,6,1,2,0,0,4.33,3.2,1.72,4.5,3.65,1.65,04/05
2126,2005-05-14,9,20,2,1,0,1,1,1,11,11,4.0,4.0,15,19,5,2,1,2,0,0,3.0,3.2,2.1,2.8,3.2,2.3,04/05
2127,2005-05-14,25,21,1,1,1,1,1,1,14,9,5.0,3.0,25,21,6,4,3,1,0,0,1.9,3.2,3.5,1.95,3.3,3.5,04/05
2128,2005-05-14,8,27,3,2,0,1,1,1,20,13,7.0,4.0,21,21,7,2,1,4,0,0,2.1,3.0,3.2,2.15,3.25,3.05,04/05
2129,2005-05-14,4,3,0,0,1,0,0,1,18,13,6.0,4.0,15,15,3,5,1,1,0,0,3.5,3.2,1.9,3.2,3.3,2.05,04/05
2130,2005-05-14,17,7,1,2,2,1,2,2,20,9,7.0,3.0,9,27,12,4,2,2,0,0,1.66,3.25,4.5,1.75,3.5,4.1,04/05
2131,2005-05-14,5,2,4,1,0,0,1,2,25,10,8.0,3.0,21,18,12,2,1,2,0,1,1.2,5.0,11.0,1.15,6.7,12.0,04/05
2132,2005-05-14,6,13,2,2,1,2,0,0,14,22,5.0,7.0,21,12,4,6,1,2,0,0,2.75,3.25,2.2,2.85,3.3,2.25,04/05
2133,2005-05-21,21,6,1,2,2,1,1,1,16,15,5.0,5.0,13,19,7,9,1,1,0,0,2.37,3.2,2.6,2.25,3.4,2.75,04/05
2134,2005-05-21,7,25,2,1,0,0,1,2,22,12,7.0,4.0,13,22,6,4,0,2,0,0,1.36,4.0,7.0,1.25,5.2,9.2,04/05
2135,2005-05-21,2,17,2,3,2,1,1,1,13,17,4.0,6.0,16,21,6,1,2,2,0,0,7.0,4.0,1.36,7.8,4.9,1.3,04/05
2136,2005-05-21,20,18,0,1,2,0,1,2,17,12,6.0,4.0,19,25,7,4,4,3,0,1,1.53,3.4,5.5,1.5,3.9,5.6,04/05
2137,2005-05-21,3,9,0,0,1,0,0,1,21,9,7.0,3.0,10,11,9,4,2,0,0,0,1.22,5.0,9.0,1.25,5.2,9.2,04/05
2138,2005-05-21,27,5,1,2,2,1,2,2,5,22,2.0,7.0,24,19,4,6,0,2,0,0,4.5,3.5,1.61,4.0,3.6,1.75,04/05
2139,2005-05-21,13,4,5,1,0,1,1,1,30,6,10.0,2.0,6,19,16,2,0,2,0,0,1.25,4.5,10.0,1.3,4.9,7.8,04/05
2140,2005-05-21,14,8,1,2,2,1,1,1,13,21,4.0,7.0,19,16,1,7,1,3,0,0,1.9,3.2,3.5,1.95,3.1,3.75,04/05
2141,2005-05-21,15,0,1,3,2,0,2,2,12,14,4.0,5.0,17,22,6,4,2,2,0,0,2.0,3.2,3.2,2.3,3.55,2.6,04/05
2142,2017-08-18,0,13,3,1,0,2,0,0,13,19,8.0,4.0,13,17,4,5,1,2,0,0,1.25,6.0,12.0,1.22,6.25,13.5,17/18
2143,2017-08-19,20,10,1,0,0,1,0,0,11,13,5.0,1.0,18,16,3,7,4,3,0,0,2.1,3.4,3.6,2.15,3.3,3.6,17/18
2144,2017-08-19,3,15,2,0,0,0,0,1,10,9,3.0,2.0,18,12,5,1,2,1,0,0,2.0,3.4,3.9,2.05,3.5,3.6,17/18
2145,2017-08-19,12,5,1,0,0,0,0,1,14,11,3.0,2.0,17,15,6,4,1,3,0,0,1.75,4.0,4.33,1.75,4.0,4.4,17/18
2146,2017-08-19,8,9,0,1,2,0,0,1,14,6,6.0,2.0,18,14,13,1,3,5,0,0,2.0,3.4,4.0,2.0,3.4,3.9,17/18
2147,2017-08-19,17,16,2,0,0,1,0,0,11,12,5.0,3.0,22,18,4,5,2,2,0,0,2.8,3.4,2.5,2.8,3.3,2.55,17/18
2148,2017-08-19,6,7,0,3,2,0,2,2,9,13,0.0,5.0,7,15,3,5,0,0,0,0,3.8,4.0,1.85,4.1,3.9,1.83,17/18
2149,2017-08-20,2,11,0,0,1,0,0,1,7,15,1.0,2.0,8,17,3,7,1,2,0,0,2.45,3.25,3.0,2.5,3.2,3.0,17/18
2150,2017-08-20,4,19,1,0,0,0,0,1,22,13,8.0,2.0,12,11,5,3,3,2,0,0,1.91,3.5,4.1,1.95,3.5,3.9,17/18
2151,2017-08-25,19,20,1,3,2,0,2,2,20,12,6.0,4.0,9,9,6,7,2,2,0,1,1.95,3.4,4.0,2.0,3.3,4.1,17/18
2152,2017-08-26,10,4,2,2,1,1,2,2,24,15,9.0,3.0,13,12,10,0,2,2,0,0,3.25,3.4,2.25,3.3,3.3,2.25,17/18
2153,2017-08-26,7,3,2,0,0,1,0,0,18,7,8.0,4.0,12,9,4,4,1,1,0,0,1.36,5.0,7.5,1.36,5.0,8.75,17/18
2154,2017-08-26,11,6,0,1,2,0,1,2,12,7,6.0,3.0,18,19,7,2,3,1,0,0,2.3,3.25,3.3,2.3,3.3,3.2,17/18
2155,2017-08-26,13,12,2,2,1,1,0,0,16,6,3.0,4.0,16,11,6,1,2,2,0,0,2.05,3.6,3.6,2.05,3.6,3.5,17/18
2156,2017-08-26,15,8,1,0,0,0,0,1,17,13,4.0,6.0,12,18,5,6,2,1,0,0,2.3,3.4,3.1,2.3,3.4,3.1,17/18
2157,2017-08-26,5,0,0,2,2,0,0,1,4,19,1.0,8.0,9,10,2,8,1,1,0,0,11.0,6.5,1.25,11.0,7.0,1.22,17/18
2158,2017-08-27,9,17,1,0,0,0,0,1,11,8,3.0,1.0,17,17,2,6,1,2,0,0,3.3,3.4,2.2,3.3,3.6,2.15,17/18
2159,2017-08-27,16,2,4,1,0,0,1,2,29,7,11.0,2.0,11,13,8,2,2,0,0,1,1.36,5.0,8.5,1.35,5.0,9.0,17/18
2160,2017-09-08,20,16,0,2,2,0,0,1,9,19,2.0,4.0,14,11,4,14,1,1,0,0,4.0,3.6,1.91,4.0,3.6,1.91,17/18
2161,2017-09-09,10,19,3,0,0,2,0,0,10,13,4.0,3.0,15,13,6,9,0,0,0,0,2.38,3.3,3.1,2.45,3.4,2.9,17/18
2162,2017-09-09,2,7,0,0,1,0,0,1,5,27,2.0,3.0,10,11,0,7,0,0,1,0,7.5,5.0,1.4,7.5,5.0,1.4,17/18
2163,2017-09-09,12,0,2,0,0,1,0,0,6,23,3.0,6.0,15,9,2,4,3,1,0,0,7.0,4.5,1.45,6.75,4.75,1.44,17/18
2164,2017-09-09,8,13,3,1,0,1,1,1,14,13,5.0,2.0,16,15,1,3,2,2,0,0,3.0,3.4,2.38,2.95,3.4,2.4,17/18
2165,2017-09-09,4,11,0,1,2,0,1,2,15,12,3.0,6.0,17,17,13,5,3,2,0,0,1.83,3.6,4.5,1.85,3.6,4.25,17/18
2166,2017-09-09,6,9,1,1,1,0,0,1,17,7,6.0,2.0,13,20,3,1,0,1,0,0,1.83,3.6,4.5,1.85,3.5,4.4,17/18
2167,2017-09-10,3,5,1,1,1,1,0,0,8,10,4.0,5.0,9,12,5,7,1,0,0,0,1.91,3.6,4.0,1.95,3.5,4.0,17/18
2168,2017-09-10,17,15,3,1,0,1,1,1,12,11,4.0,2.0,15,19,2,1,1,1,0,0,1.7,3.75,5.0,1.75,3.8,4.75,17/18
2169,2017-09-15,9,20,2,0,0,0,0,1,17,12,4.0,3.0,17,16,4,7,1,0,0,0,1.95,3.5,4.0,1.95,3.5,4.0,17/18
2170,2017-09-16,0,8,4,0,0,2,0,0,28,11,14.0,4.0,9,5,10,5,2,2,0,0,1.13,10.0,19.0,1.12,9.5,18.5,17/18
2171,2017-09-16,11,10,1,2,2,0,1,2,23,11,8.0,3.0,13,13,4,4,2,3,0,0,1.85,3.5,4.5,1.87,3.4,4.5,17/18
2172,2017-09-16,16,4,2,2,1,2,1,0,10,10,3.0,3.0,13,12,3,2,1,1,1,0,1.67,3.8,5.5,1.65,4.1,5.0,17/18
2173,2017-09-16,15,6,1,0,0,1,0,0,8,8,4.0,1.0,14,19,2,3,2,3,0,0,2.3,3.5,3.0,2.45,3.5,2.8,17/18
2174,2017-09-16,5,17,1,2,2,1,1,1,16,11,2.0,4.0,15,17,6,5,2,2,0,0,2.8,3.5,2.5,2.7,3.4,2.6,17/18
2175,2017-09-17,7,19,5,0,0,2,0,0,22,6,8.0,2.0,11,12,8,5,0,3,0,0,1.22,6.0,13.0,1.26,5.75,12.0,17/18
2176,2017-09-17,12,3,1,1,1,1,0,0,8,9,2.0,4.0,15,20,5,2,2,2,0,0,1.67,3.8,5.5,1.72,3.9,4.75,17/18
2177,2017-09-17,13,2,4,0,0,3,0,0,22,4,9.0,1.0,4,13,5,4,0,2,0,0,1.45,4.5,7.0,1.45,4.6,7.0,17/18
2178,2017-09-19,10,16,1,0,0,1,0,0,11,14,4.0,3.0,15,17,3,2,2,2,0,0,3.5,3.5,2.1,3.5,3.5,2.1,17/18
2179,2017-09-19,4,15,2,0,0,0,0,1,9,11,3.0,4.0,9,8,4,1,0,1,0,0,1.7,3.8,5.0,1.65,3.9,5.25,17/18
2180,2017-09-19,17,0,0,3,2,0,2,2,11,12,4.0,8.0,13,11,2,6,1,1,0,0,7.0,4.75,1.44,6.75,4.75,1.45,17/18
2181,2017-09-19,6,5,1,1,1,1,0,0,13,11,4.0,4.0,10,18,3,4,1,2,0,0,2.05,3.5,3.6,2.0,3.6,3.7,17/18
2182,2017-09-20,19,11,0,1,2,0,1,2,17,8,8.0,4.0,20,20,4,5,2,1,0,0,2.88,3.1,2.63,2.75,3.2,2.65,17/18
2183,2017-09-20,2,9,1,1,1,0,0,1,23,14,5.0,3.0,17,19,5,3,2,4,0,0,2.8,3.25,2.6,2.7,3.2,2.7,17/18
2184,2017-09-20,20,7,0,3,2,0,1,2,6,17,2.0,7.0,15,14,4,3,3,0,0,0,7.0,4.75,1.44,7.25,5.0,1.4,17/18
2185,2017-09-20,3,13,2,1,0,2,0,0,5,12,3.0,5.0,12,25,3,6,1,2,0,0,3.3,3.4,2.2,3.2,3.4,2.25,17/18
2186,2017-09-20,8,12,2,3,2,2,2,1,20,18,6.0,6.0,9,13,5,11,3,3,0,0,2.7,3.4,2.6,2.65,3.5,2.6,17/18
2187,2017-09-22,0,6,2,2,1,2,0,0,19,8,3.0,3.0,9,11,7,3,1,2,0,0,1.14,8.5,19.0,1.14,9.0,17.0,17/18
2188,2017-09-23,7,4,6,1,0,3,0,0,18,8,9.0,5.0,2,6,7,0,0,1,0,0,1.44,4.75,7.0,1.42,4.75,7.25,17/18
2189,2017-09-23,12,17,2,0,0,1,0,0,12,17,6.0,3.0,16,15,0,5,3,2,0,0,2.2,3.5,3.25,2.2,3.5,3.2,17/18
2190,2017-09-23,8,3,1,0,0,0,0,1,8,4,3.0,1.0,22,22,4,1,3,3,0,1,2.2,3.3,3.4,2.2,3.3,3.4,17/18
2191,2017-09-23,16,11,2,1,0,1,0,0,17,9,5.0,3.0,9,16,2,4,1,2,0,0,1.7,3.8,5.0,1.65,4.0,5.25,17/18
2192,2017-09-23,15,10,0,0,1,0,0,1,15,9,2.0,2.0,7,14,5,3,1,2,0,0,2.1,3.4,3.6,2.1,3.5,3.5,17/18
2193,2017-09-23,5,2,0,0,1,0,0,1,17,13,6.0,6.0,15,9,4,5,2,1,0,0,1.7,4.0,4.75,1.72,3.9,4.75,17/18
2194,2017-09-24,9,19,0,0,1,0,0,1,14,6,1.0,1.0,17,17,6,7,4,2,0,0,1.95,3.6,3.8,1.95,3.5,4.0,17/18
2195,2017-09-24,13,20,3,0,0,2,0,0,17,12,6.0,2.0,17,18,6,3,2,2,0,0,1.36,5.0,8.5,1.4,4.75,8.0,17/18
2196,2017-09-29,17,13,1,1,1,1,0,0,14,10,5.0,6.0,19,16,7,4,2,3,0,0,2.3,3.4,3.1,2.4,3.4,2.95,17/18
2197,2017-09-30,10,7,1,2,2,1,2,2,10,14,5.0,8.0,23,12,5,5,4,1,0,0,7.5,4.5,1.44,7.25,4.6,1.4,17/18
2198,2017-09-30,11,15,2,1,0,1,0,0,10,13,6.0,5.0,10,17,3,6,1,1,1,0,1.95,3.5,4.0,1.87,3.6,3.9,17/18
2199,2017-09-30,20,5,0,0,1,0,0,1,17,8,6.0,3.0,13,27,6,7,1,3,0,0,2.7,3.2,2.75,2.5,3.4,2.65,17/18
2200,2017-09-30,4,9,2,1,0,0,0,1,23,15,8.0,2.0,12,13,8,7,1,1,0,0,1.73,3.6,5.25,1.72,3.7,4.6,17/18
2201,2017-09-30,6,8,1,1,1,0,0,1,6,10,2.0,3.0,7,13,5,6,4,4,1,0,2.1,3.4,3.6,2.0,3.4,3.6,17/18
2202,2017-10-01,19,16,1,2,2,0,1,2,16,23,6.0,10.0,9,13,9,7,0,2,0,0,3.8,3.5,2.0,3.6,3.4,2.0,17/18
2203,2017-10-01,2,12,3,2,0,2,1,0,15,15,6.0,6.0,13,17,9,7,2,3,0,0,3.6,3.5,2.05,3.5,3.5,2.0,17/18
2204,2017-10-01,3,0,2,2,1,0,1,2,10,15,5.0,5.0,14,11,1,9,0,2,0,0,8.5,5.0,1.36,8.75,4.75,1.34,17/18
2205,2017-10-13,15,19,2,1,0,1,0,0,22,17,7.0,3.0,12,13,5,4,2,3,0,0,1.83,3.6,4.33,1.9,3.6,4.1,17/18
2206,2017-10-14,0,2,5,0,0,2,0,0,22,6,10.0,2.0,5,7,9,1,0,0,0,0,1.08,13.0,21.0,1.07,12.5,26.0,17/18
2207,2017-10-14,7,16,2,3,2,1,2,2,15,7,8.0,6.0,16,19,3,2,2,5,1,1,1.5,4.5,6.5,1.5,4.5,6.25,17/18
2208,2017-10-14,9,11,1,2,2,1,1,1,10,12,2.0,4.0,15,16,6,5,3,3,0,0,2.38,3.2,3.1,2.4,3.2,3.1,17/18
2209,2017-10-14,3,17,0,2,2,0,0,1,2,10,0.0,6.0,12,20,1,5,1,2,1,0,2.5,3.3,2.9,2.65,3.2,2.8,17/18
2210,2017-10-14,12,10,2,2,1,0,0,1,22,13,7.0,5.0,5,11,6,3,1,0,0,0,1.8,3.75,4.5,1.8,3.7,4.5,17/18
2211,2017-10-14,8,20,3,2,0,1,1,1,14,9,4.0,2.0,14,17,4,2,1,1,0,0,1.7,3.75,5.25,1.72,3.6,5.25,17/18
2212,2017-10-15,13,6,2,2,1,1,1,1,17,11,10.0,4.0,16,13,11,2,2,2,0,0,1.53,4.33,6.0,1.53,4.33,6.0,17/18
2213,2017-10-15,5,4,0,2,2,0,2,2,18,16,5.0,8.0,11,10,5,5,1,0,0,0,2.63,3.5,2.6,2.7,3.5,2.55,17/18
2214,2017-10-20,17,8,2,0,0,1,0,0,14,4,5.0,2.0,17,15,5,1,3,0,0,0,1.8,3.7,4.5,1.78,3.6,4.75,17/18
2215,2017-10-21,10,9,1,2,2,1,0,0,15,11,5.0,6.0,11,9,11,2,1,2,0,0,2.04,3.5,3.6,2.05,3.4,3.7,17/18
2216,2017-10-21,11,7,2,2,1,0,1,2,14,20,7.0,7.0,14,10,4,4,2,3,0,0,5.0,3.75,1.72,5.25,3.8,1.67,17/18
2217,2017-10-21,20,0,0,1,2,0,0,1,7,21,3.0,4.0,9,9,7,7,1,2,1,0,19.0,7.0,1.16,15.5,8.0,1.16,17/18
2218,2017-10-21,4,13,1,5,2,1,0,0,19,13,3.0,6.0,12,11,4,4,3,0,0,0,2.45,3.39,2.87,2.5,3.4,2.8,17/18
2219,2017-10-21,16,15,1,0,0,1,0,0,15,11,3.0,2.0,10,18,3,5,0,1,0,0,1.53,4.0,7.0,1.48,4.5,6.5,17/18
2220,2017-10-22,19,5,0,0,1,0,0,1,18,13,8.0,2.0,16,20,3,6,3,3,0,0,2.39,3.29,3.0,2.35,3.5,2.95,17/18
2221,2017-10-22,2,3,1,1,1,0,0,1,20,11,8.0,3.0,20,15,6,1,4,3,0,0,2.54,3.29,2.79,2.75,3.3,2.6,17/18
2222,2017-10-22,6,12,1,1,1,0,0,1,14,14,6.0,5.0,12,24,8,4,1,3,0,0,2.5,3.39,2.79,2.5,3.4,2.8,17/18
2223,2017-10-27,8,11,1,1,1,0,1,2,7,8,3.0,3.0,15,21,5,5,0,2,0,0,2.79,3.2,2.54,2.7,3.4,2.6,17/18
2224,2017-10-28,0,16,2,0,0,2,0,0,23,3,7.0,1.0,7,9,11,1,1,0,0,1,1.33,5.5,8.5,1.35,5.5,7.75,17/18
2225,2017-10-28,9,7,4,2,0,2,1,0,13,10,7.0,4.0,17,9,5,6,2,0,0,1,5.5,4.2,1.57,5.75,4.2,1.57,17/18
2226,2017-10-28,3,20,2,1,0,1,0,0,8,12,3.0,4.0,14,13,9,11,0,0,0,0,1.9,3.39,4.33,1.85,3.4,4.25,17/18
2227,2017-10-28,12,4,1,3,2,1,0,0,16,16,5.0,6.0,14,13,5,5,2,1,0,0,2.04,3.6,3.5,2.05,3.7,3.4,17/18
2228,2017-10-28,13,19,2,1,0,0,1,2,17,9,5.0,2.0,14,13,8,10,3,2,0,0,1.33,5.25,9.0,1.36,5.25,8.0,17/18
2229,2017-10-28,17,6,1,1,1,1,0,0,14,7,7.0,2.0,18,12,4,2,0,0,0,0,1.75,3.6,5.0,1.78,3.7,4.6,17/18
2230,2017-10-29,15,2,3,0,0,2,0,0,18,6,6.0,0.0,13,10,6,0,3,0,0,1,1.83,3.5,4.5,1.75,3.75,4.75,17/18
2231,2017-10-29,5,10,0,3,2,0,2,2,16,18,3.0,6.0,15,11,7,3,2,0,0,0,2.29,3.29,3.2,2.4,3.5,2.9,17/18
2232,2017-11-03,11,5,2,1,0,1,1,1,16,13,5.0,7.0,11,13,7,8,0,0,0,0,1.75,3.75,4.75,1.78,3.75,4.5,17/18
2233,2017-11-04,10,13,1,1,1,0,0,1,14,11,4.0,3.0,13,15,6,3,3,2,0,0,3.5,3.6,2.04,3.5,3.6,2.05,17/18
2234,2017-11-04,7,0,1,3,2,0,2,2,15,10,4.0,5.0,12,16,4,3,2,2,0,0,3.29,3.79,2.04,3.4,3.8,2.05,17/18
2235,2017-11-04,2,17,0,1,2,0,0,1,13,8,2.0,3.0,14,12,6,1,1,1,0,0,3.79,3.29,2.04,3.6,3.5,2.05,17/18
2236,2017-11-04,20,15,3,1,0,1,0,0,21,3,12.0,2.0,14,10,11,3,2,2,0,1,2.45,3.39,2.87,2.35,3.4,3.0,17/18
2237,2017-11-04,4,8,1,1,1,0,1,2,10,20,3.0,7.0,5,14,9,9,1,0,0,0,1.61,4.0,5.5,1.65,4.0,5.25,17/18
2238,2017-11-04,16,9,2,1,0,0,0,1,18,12,6.0,4.0,11,16,2,3,1,4,0,0,1.44,4.5,7.5,1.45,4.5,7.0,17/18
2239,2017-11-05,19,12,0,3,2,0,1,2,12,22,4.0,8.0,17,14,7,6,0,0,0,0,2.87,3.39,2.45,2.85,3.6,2.35,17/18
2240,2017-11-05,6,3,3,3,1,2,1,0,20,10,8.0,6.0,14,19,4,2,1,1,0,0,2.0,3.39,4.0,2.05,3.4,3.8,17/18
2241,2017-11-17,15,7,2,1,0,1,1,1,9,13,4.0,7.0,16,12,5,4,2,0,0,0,4.2,3.89,1.8,4.2,3.9,1.8,17/18
2242,2017-11-18,0,10,3,0,0,2,0,0,16,8,6.0,3.0,13,16,6,3,0,3,0,0,1.16,8.0,15.0,1.14,8.5,18.0,17/18
