,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,Season
1255,2007-11-04,15,22,1.0,1.0,1.0,0.0,0.0,9.0,11.0,7.0,6.0,13.0,13.0,8.0,3.0,2.0,1.0,0.0,0.0,1.9,3.3,4.33,1.75,07/08
1256,2007-11-05,18,25,1.0,0.0,0.0,0.0,1.0,7.0,8.0,3.0,2.0,11.0,14.0,2.0,3.0,0.0,1.0,0.0,0.0,1.61,3.75,6.0,1.55,07/08
1257,2007-11-10,31,15,0.0,5.0,2.0,1.0,2.0,9.0,16.0,2.0,11.0,12.0,9.0,4.0,5.0,2.0,2.0,0.0,0.0,3.25,3.4,2.2,3.15,07/08
1258,2007-11-10,8,2,2.0,0.0,0.0,0.0,1.0,20.0,5.0,12.0,3.0,9.0,12.0,8.0,2.0,0.0,2.0,0.0,0.0,1.22,5.0,13.0,1.3,07/08
1259,2007-11-10,25,4,1.0,1.0,1.0,0.0,1.0,19.0,9.0,8.0,5.0,10.0,15.0,7.0,4.0,1.0,2.0,0.0,0.0,2.87,3.25,2.5,2.7,07/08
1260,2007-11-11,27,20,1.0,2.0,2.0,1.0,2.0,13.0,13.0,8.0,6.0,17.0,8.0,8.0,5.0,3.0,2.0,0.0,0.0,2.7,3.2,2.7,2.4,07/08
1261,2007-11-11,22,29,0.0,0.0,1.0,0.0,1.0,15.0,8.0,7.0,7.0,16.0,22.0,6.0,7.0,1.0,2.0,0.0,0.0,2.1,3.4,3.5,2.1,07/08
1262,2007-11-11,11,12,1.0,1.0,1.0,0.0,1.0,15.0,6.0,10.0,2.0,13.0,16.0,9.0,1.0,2.0,2.0,0.0,0.0,1.33,5.0,10.0,1.35,07/08
1263,2007-11-11,0,21,2.0,0.0,0.0,0.0,0.0,22.0,12.0,15.0,7.0,7.0,19.0,9.0,4.0,1.0,4.0,0.0,1.0,1.33,4.5,8.5,1.3,07/08
1264,2007-11-11,23,18,0.0,0.0,1.0,0.0,1.0,20.0,10.0,12.0,5.0,11.0,7.0,9.0,1.0,1.0,1.0,0.0,0.0,2.0,3.4,3.8,2.0,07/08
1265,2007-11-11,14,26,4.0,0.0,0.0,0.0,0.0,19.0,6.0,8.0,2.0,8.0,16.0,5.0,2.0,0.0,2.0,0.0,0.0,1.44,4.2,8.0,1.45,07/08
1266,2007-11-12,32,7,1.0,3.0,2.0,1.0,2.0,8.0,16.0,5.0,7.0,9.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,7.0,4.0,1.5,6.5,07/08
1267,2007-11-24,7,26,2.0,0.0,0.0,0.0,1.0,13.0,7.0,6.0,2.0,9.0,17.0,7.0,3.0,1.0,4.0,0.0,0.0,1.16,7.0,17.0,1.15,07/08
1268,2007-11-24,27,23,0.0,2.0,2.0,1.0,2.0,4.0,15.0,3.0,8.0,17.0,21.0,4.0,3.0,3.0,2.0,0.0,0.0,3.2,3.3,2.3,2.95,07/08
1269,2007-11-24,22,0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,5.0,3.0,16.0,13.0,4.0,6.0,3.0,0.0,0.0,0.0,9.0,4.33,1.4,6.95,07/08
1270,2007-11-24,31,11,0.0,2.0,2.0,1.0,2.0,9.0,9.0,4.0,5.0,8.0,6.0,3.0,2.0,0.0,1.0,0.0,1.0,15.0,6.0,1.22,11.0,07/08
1271,2007-11-24,12,25,7.0,1.0,0.0,1.0,0.0,24.0,13.0,18.0,7.0,9.0,13.0,2.0,6.0,0.0,1.0,0.0,0.0,1.61,3.6,6.5,1.55,07/08
1272,2007-11-24,18,32,2.0,1.0,0.0,1.0,1.0,13.0,5.0,9.0,3.0,12.0,15.0,2.0,7.0,0.0,2.0,0.0,0.0,1.57,3.75,6.5,1.5,07/08
1273,2007-11-24,29,20,0.0,3.0,2.0,1.0,2.0,15.0,11.0,8.0,8.0,16.0,17.0,11.0,6.0,2.0,1.0,0.0,0.0,2.75,3.25,2.6,2.5,07/08
1274,2007-11-24,4,8,0.0,3.0,2.0,1.0,2.0,6.0,17.0,2.0,11.0,13.0,11.0,0.0,8.0,3.0,1.0,0.0,0.0,3.8,3.3,2.0,3.6,07/08
1275,2007-11-25,2,21,2.0,2.0,1.0,0.0,1.0,5.0,12.0,2.0,10.0,19.0,10.0,3.0,6.0,2.0,1.0,0.0,0.0,2.87,3.25,2.5,2.75,07/08
1276,2007-11-25,15,14,1.0,1.0,1.0,0.0,0.0,14.0,9.0,9.0,5.0,33.0,5.0,7.0,8.0,3.0,4.0,0.0,0.0,2.75,3.25,2.6,2.6,07/08
1277,2007-11-28,21,20,0.0,4.0,2.0,1.0,2.0,16.0,7.0,10.0,7.0,11.0,16.0,11.0,2.0,0.0,1.0,1.0,0.0,2.2,3.25,3.4,2.2,07/08
1278,2007-12-01,20,7,1.0,2.0,2.0,2.0,2.0,11.0,14.0,5.0,9.0,16.0,10.0,4.0,7.0,3.0,2.0,0.0,0.0,4.0,3.3,2.0,3.8,07/08
1279,2007-12-01,21,4,3.0,1.0,0.0,0.0,1.0,13.0,20.0,6.0,8.0,21.0,17.0,1.0,1.0,2.0,3.0,0.0,0.0,1.9,3.4,4.2,1.9,07/08
1280,2007-12-01,11,15,1.0,0.0,0.0,0.0,1.0,14.0,4.0,5.0,1.0,15.0,26.0,7.0,0.0,5.0,3.0,0.0,0.0,1.25,5.5,13.0,1.25,07/08
1281,2007-12-01,23,12,0.0,0.0,1.0,0.0,1.0,20.0,4.0,6.0,2.0,14.0,13.0,9.0,0.0,1.0,2.0,0.0,0.0,2.2,3.25,3.4,2.1,07/08
1282,2007-12-01,32,29,1.0,1.0,1.0,0.0,1.0,12.0,16.0,7.0,11.0,11.0,16.0,5.0,4.0,2.0,1.0,0.0,0.0,2.0,3.3,4.0,1.95,07/08
1283,2007-12-01,25,31,1.0,0.0,0.0,0.0,1.0,20.0,12.0,9.0,9.0,12.0,15.0,5.0,3.0,1.0,1.0,0.0,0.0,1.66,3.6,5.5,1.65,07/08
1284,2007-12-01,26,18,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,13.0,10.0,2.0,4.0,2.0,2.0,1.0,0.0,3.0,3.25,2.4,3.25,07/08
1285,2007-12-02,8,22,4.0,0.0,0.0,0.0,0.0,23.0,6.0,14.0,3.0,11.0,14.0,5.0,5.0,0.0,3.0,0.0,0.0,1.28,5.0,13.0,1.28,07/08
1286,2007-12-02,14,27,2.0,3.0,2.0,1.0,2.0,17.0,7.0,9.0,3.0,10.0,13.0,12.0,3.0,0.0,1.0,1.0,0.0,1.44,4.2,8.0,1.4,07/08
1287,2007-12-03,0,2,2.0,0.0,0.0,0.0,0.0,15.0,12.0,11.0,3.0,3.0,13.0,7.0,3.0,2.0,1.0,0.0,0.0,1.2,6.0,17.0,1.15,07/08
1288,2007-12-05,4,7,1.0,1.0,1.0,1.0,2.0,12.0,6.0,8.0,2.0,9.0,10.0,6.0,6.0,3.0,2.0,0.0,0.0,6.0,3.75,1.61,4.9,07/08
1289,2007-12-08,20,23,1.0,3.0,2.0,2.0,2.0,14.0,12.0,6.0,8.0,18.0,23.0,7.0,5.0,2.0,5.0,0.0,0.0,2.1,3.3,3.6,2.1,07/08
1290,2007-12-08,11,25,2.0,0.0,0.0,0.0,0.0,11.0,9.0,4.0,2.0,6.0,12.0,10.0,2.0,0.0,1.0,0.0,1.0,1.16,6.5,21.0,1.15,07/08
1291,2007-12-08,12,2,3.0,0.0,0.0,0.0,1.0,15.0,6.0,11.0,4.0,9.0,9.0,12.0,7.0,0.0,2.0,0.0,0.0,1.57,3.75,6.5,1.55,07/08
1292,2007-12-08,0,31,4.0,1.0,0.0,0.0,0.0,23.0,10.0,12.0,6.0,12.0,12.0,9.0,3.0,0.0,2.0,0.0,0.0,1.11,8.5,26.0,1.12,07/08
1293,2007-12-08,4,27,2.0,1.0,0.0,1.0,1.0,17.0,7.0,9.0,4.0,10.0,8.0,6.0,5.0,1.0,2.0,0.0,0.0,1.8,3.5,4.75,1.8,07/08
1294,2007-12-08,32,8,3.0,1.0,0.0,1.0,1.0,7.0,15.0,4.0,5.0,10.0,10.0,7.0,7.0,0.0,1.0,0.0,0.0,5.5,3.6,1.66,5.0,07/08
1295,2007-12-09,21,15,0.0,1.0,2.0,0.0,1.0,15.0,11.0,7.0,5.0,15.0,17.0,9.0,5.0,1.0,1.0,0.0,0.0,1.83,3.5,4.5,1.85,07/08
1296,2007-12-09,22,26,4.0,1.0,0.0,1.0,0.0,8.0,11.0,6.0,7.0,13.0,11.0,5.0,11.0,2.0,1.0,0.0,0.0,2.0,3.4,3.8,1.9,07/08
1297,2007-12-09,29,7,2.0,1.0,0.0,0.0,0.0,13.0,7.0,7.0,4.0,15.0,13.0,5.0,4.0,2.0,2.0,0.0,0.0,7.0,3.8,1.53,6.75,07/08
1298,2007-12-09,14,18,2.0,1.0,0.0,0.0,0.0,12.0,7.0,8.0,3.0,7.0,13.0,2.0,6.0,2.0,3.0,0.0,1.0,2.0,3.3,3.75,2.0,07/08
1299,2007-12-15,27,32,1.0,1.0,1.0,0.0,0.0,15.0,10.0,9.0,6.0,12.0,19.0,6.0,6.0,2.0,1.0,0.0,0.0,2.2,3.25,3.4,2.05,07/08
1300,2007-12-15,31,29,0.0,1.0,2.0,1.0,2.0,13.0,7.0,9.0,5.0,6.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,3.1,3.25,2.37,2.85,07/08
1301,2007-12-15,2,4,0.0,1.0,2.0,0.0,1.0,10.0,6.0,5.0,4.0,17.0,10.0,7.0,6.0,0.0,1.0,0.0,0.0,2.5,3.25,2.87,2.45,07/08
1302,2007-12-15,18,22,4.0,2.0,0.0,2.0,2.0,15.0,9.0,11.0,3.0,12.0,12.0,6.0,4.0,1.0,1.0,0.0,0.0,1.83,3.25,5.0,1.73,07/08
1303,2007-12-15,23,14,0.0,1.0,2.0,0.0,1.0,9.0,12.0,5.0,5.0,22.0,13.0,4.0,4.0,3.0,2.0,0.0,0.0,2.2,3.25,3.4,2.15,07/08
1304,2007-12-15,25,20,1.0,1.0,1.0,0.0,0.0,9.0,14.0,7.0,11.0,17.0,14.0,5.0,13.0,2.0,2.0,0.0,0.0,3.25,3.25,2.3,2.95,07/08
1305,2007-12-15,15,12,0.0,2.0,2.0,1.0,2.0,11.0,12.0,3.0,8.0,16.0,14.0,9.0,2.0,1.0,2.0,0.0,0.0,2.5,3.25,2.87,2.5,07/08
1306,2007-12-15,26,21,5.0,3.0,0.0,1.0,0.0,9.0,9.0,7.0,5.0,17.0,24.0,6.0,4.0,4.0,4.0,0.0,1.0,3.25,3.25,2.3,2.95,07/08
1307,2007-12-16,7,11,1.0,0.0,0.0,0.0,0.0,11.0,10.0,5.0,7.0,19.0,12.0,3.0,5.0,5.0,5.0,0.0,0.0,2.5,3.0,3.1,2.4,07/08
1308,2007-12-16,8,0,0.0,1.0,2.0,1.0,2.0,19.0,5.0,6.0,3.0,14.0,13.0,3.0,3.0,2.0,3.0,0.0,0.0,2.62,3.1,2.87,2.5,07/08
1309,2007-12-22,7,14,2.0,1.0,0.0,0.0,1.0,9.0,10.0,5.0,5.0,10.0,10.0,5.0,1.0,1.0,3.0,0.0,0.0,1.5,4.0,7.5,1.45,07/08
1310,2007-12-22,20,18,1.0,1.0,1.0,1.0,1.0,9.0,6.0,6.0,2.0,15.0,15.0,7.0,4.0,2.0,4.0,0.0,0.0,2.1,3.3,3.6,2.0,07/08
1311,2007-12-22,22,27,3.0,0.0,0.0,0.0,1.0,10.0,4.0,6.0,1.0,14.0,18.0,7.0,2.0,3.0,2.0,0.0,0.0,1.9,3.3,4.33,1.9,07/08
1312,2007-12-22,2,26,1.0,1.0,1.0,0.0,1.0,9.0,10.0,3.0,4.0,15.0,16.0,8.0,4.0,0.0,0.0,0.0,0.0,2.1,3.3,3.6,1.9,07/08
1313,2007-12-22,8,23,4.0,1.0,0.0,0.0,0.0,14.0,9.0,7.0,3.0,13.0,11.0,3.0,1.0,1.0,2.0,0.0,0.0,1.5,4.0,7.0,1.45,07/08
1314,2007-12-22,29,15,1.0,2.0,2.0,1.0,1.0,7.0,8.0,2.0,4.0,15.0,12.0,7.0,4.0,2.0,3.0,0.0,0.0,2.3,3.3,3.2,2.3,07/08
1315,2007-12-22,32,25,2.0,1.0,0.0,0.0,1.0,17.0,8.0,9.0,4.0,9.0,17.0,7.0,2.0,0.0,4.0,0.0,0.0,1.9,3.3,4.33,1.85,07/08
1316,2007-12-23,21,11,0.0,1.0,2.0,1.0,2.0,16.0,10.0,7.0,8.0,15.0,14.0,7.0,11.0,1.0,2.0,0.0,0.0,4.2,3.4,1.9,4.3,07/08
1317,2007-12-23,0,12,2.0,1.0,0.0,1.0,1.0,18.0,4.0,11.0,2.0,10.0,13.0,8.0,2.0,3.0,3.0,0.0,0.0,1.36,4.75,9.0,1.35,07/08
1318,2007-12-23,4,31,2.0,2.0,1.0,1.0,1.0,23.0,9.0,13.0,6.0,12.0,20.0,9.0,2.0,2.0,2.0,0.0,0.0,1.33,4.75,11.0,1.35,07/08
1319,2007-12-26,27,29,3.0,0.0,0.0,0.0,0.0,13.0,18.0,5.0,12.0,13.0,6.0,12.0,9.0,1.0,2.0,0.0,0.0,2.25,3.3,3.25,2.25,07/08
1320,2007-12-26,11,20,4.0,4.0,1.0,2.0,2.0,14.0,9.0,8.0,4.0,7.0,11.0,3.0,7.0,3.0,2.0,2.0,1.0,1.4,4.33,9.0,1.4,07/08
1321,2007-12-26,31,8,1.0,2.0,2.0,1.0,2.0,9.0,22.0,4.0,10.0,9.0,9.0,2.0,7.0,1.0,0.0,0.0,0.0,13.0,5.0,1.28,10.0,07/08
1322,2007-12-26,12,22,2.0,0.0,0.0,0.0,1.0,18.0,9.0,10.0,7.0,8.0,18.0,7.0,4.0,0.0,3.0,0.0,0.0,1.7,3.5,5.5,1.6,07/08
1323,2007-12-26,23,7,0.0,0.0,1.0,0.0,1.0,9.0,12.0,6.0,6.0,15.0,9.0,4.0,7.0,2.0,1.0,0.0,0.0,4.5,3.5,1.83,4.4,07/08
1324,2007-12-26,25,0,0.0,4.0,2.0,3.0,2.0,10.0,17.0,3.0,11.0,14.0,12.0,4.0,3.0,2.0,1.0,0.0,0.0,8.5,4.5,1.4,7.25,07/08
1325,2007-12-26,14,2,5.0,1.0,0.0,0.0,0.0,12.0,9.0,8.0,4.0,10.0,17.0,3.0,5.0,1.0,4.0,0.0,1.0,1.44,4.2,8.0,1.44,07/08
1326,2007-12-26,15,32,1.0,1.0,1.0,0.0,0.0,18.0,13.0,11.0,10.0,8.0,6.0,10.0,6.0,2.0,2.0,0.0,1.0,1.9,3.3,4.33,1.8,07/08
1327,2007-12-26,26,4,1.0,0.0,0.0,0.0,1.0,8.0,7.0,6.0,6.0,13.0,22.0,3.0,2.0,1.0,4.0,0.0,0.0,2.7,3.3,2.6,2.65,07/08
1328,2007-12-27,18,21,2.0,2.0,1.0,1.0,0.0,5.0,7.0,2.0,5.0,10.0,16.0,3.0,3.0,1.0,1.0,0.0,0.0,2.1,3.3,3.6,1.9,07/08
1329,2007-12-29,27,2,1.0,1.0,1.0,1.0,2.0,15.0,10.0,6.0,7.0,13.0,14.0,8.0,6.0,0.0,3.0,0.0,1.0,1.9,3.4,4.2,1.9,07/08
1330,2007-12-29,11,4,2.0,1.0,0.0,0.0,0.0,16.0,3.0,10.0,2.0,9.0,11.0,12.0,3.0,1.0,2.0,0.0,0.0,1.4,4.33,9.0,1.33,07/08
1331,2007-12-29,12,7,1.0,4.0,2.0,0.0,0.0,10.0,10.0,3.0,7.0,14.0,13.0,10.0,2.0,0.0,5.0,1.0,1.0,3.5,3.4,2.1,3.25,07/08
1332,2007-12-29,23,29,0.0,1.0,2.0,1.0,2.0,18.0,13.0,9.0,7.0,10.0,17.0,4.0,4.0,1.0,4.0,0.0,0.0,1.66,3.6,5.5,1.65,07/08
1333,2007-12-29,25,22,3.0,1.0,0.0,1.0,0.0,5.0,5.0,5.0,3.0,12.0,16.0,2.0,6.0,1.0,2.0,0.0,0.0,2.5,3.25,2.87,2.3,07/08
1334,2007-12-29,14,32,6.0,4.0,0.0,1.0,1.0,14.0,11.0,12.0,8.0,9.0,12.0,3.0,6.0,0.0,3.0,0.0,0.0,1.5,4.0,7.0,1.55,07/08
1335,2007-12-29,15,0,2.0,1.0,0.0,1.0,2.0,11.0,7.0,5.0,3.0,10.0,12.0,6.0,3.0,2.0,0.0,0.0,0.0,7.0,4.0,1.5,6.0,07/08
1336,2007-12-29,26,20,1.0,2.0,2.0,0.0,0.0,3.0,5.0,3.0,4.0,18.0,9.0,6.0,5.0,1.0,1.0,0.0,0.0,3.25,3.3,2.25,2.85,07/08
1337,2007-12-30,31,21,1.0,2.0,2.0,2.0,2.0,13.0,23.0,7.0,18.0,14.0,13.0,9.0,7.0,1.0,3.0,0.0,0.0,4.0,3.5,1.9,3.55,07/08
1338,2007-12-30,18,8,0.0,0.0,1.0,0.0,1.0,4.0,19.0,3.0,11.0,4.0,7.0,2.0,9.0,0.0,1.0,0.0,0.0,3.6,3.3,2.1,3.5,07/08
1339,2008-01-01,7,15,2.0,0.0,0.0,0.0,0.0,21.0,15.0,13.0,7.0,5.0,7.0,5.0,7.0,0.0,3.0,0.0,0.0,1.33,5.0,10.0,1.3,07/08
1340,2008-01-01,20,14,2.0,1.0,0.0,0.0,0.0,14.0,9.0,4.0,6.0,5.0,16.0,8.0,2.0,0.0,3.0,0.0,0.0,2.37,3.3,3.0,2.3,07/08
1341,2008-01-01,2,11,1.0,2.0,2.0,0.0,0.0,5.0,11.0,2.0,5.0,7.0,8.0,4.0,8.0,1.0,0.0,0.0,0.0,7.0,4.0,1.5,6.5,07/08
1342,2008-01-01,0,27,1.0,0.0,0.0,0.0,0.0,18.0,11.0,13.0,4.0,11.0,8.0,2.0,0.0,1.0,4.0,0.0,0.0,1.16,7.0,19.0,1.15,07/08
1343,2008-01-01,29,12,0.0,2.0,2.0,0.0,1.0,7.0,5.0,4.0,3.0,18.0,11.0,5.0,6.0,0.0,1.0,0.0,0.0,3.0,3.25,2.4,2.95,07/08
1344,2008-01-01,32,23,0.0,2.0,2.0,1.0,2.0,9.0,18.0,5.0,13.0,10.0,6.0,5.0,4.0,3.0,1.0,1.0,0.0,2.87,3.3,2.5,2.55,07/08
1345,2008-01-02,21,25,1.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,4.0,12.0,11.0,7.0,3.0,3.0,4.0,0.0,1.0,1.57,4.0,6.0,1.6,07/08
1346,2008-01-02,22,31,1.0,0.0,0.0,0.0,1.0,12.0,9.0,5.0,3.0,8.0,10.0,11.0,7.0,2.0,3.0,0.0,0.0,1.53,4.0,6.5,1.5,07/08
1347,2008-01-02,8,26,1.0,1.0,1.0,0.0,1.0,15.0,6.0,11.0,1.0,13.0,16.0,4.0,1.0,2.0,1.0,0.0,0.0,1.2,5.5,12.0,1.2,07/08
1348,2008-01-02,4,18,0.0,2.0,2.0,1.0,2.0,16.0,12.0,10.0,7.0,8.0,12.0,8.0,7.0,0.0,3.0,0.0,0.0,2.25,3.3,3.25,2.2,07/08
1349,2008-01-12,7,27,1.0,1.0,1.0,0.0,0.0,16.0,2.0,9.0,2.0,8.0,10.0,14.0,3.0,1.0,2.0,0.0,0.0,1.2,6.0,17.0,1.17,07/08
1350,2008-01-12,20,32,3.0,1.0,0.0,0.0,0.0,14.0,6.0,8.0,3.0,15.0,11.0,13.0,7.0,0.0,2.0,0.0,0.0,1.61,3.75,6.0,1.6,07/08
1351,2008-01-12,11,14,2.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,2.0,17.0,11.0,4.0,7.0,2.0,4.0,0.0,0.0,1.75,3.5,5.0,1.6,07/08
1352,2008-01-12,31,26,0.0,1.0,2.0,0.0,1.0,2.0,12.0,1.0,4.0,12.0,16.0,1.0,6.0,1.0,2.0,1.0,0.0,2.87,3.25,2.5,2.75,07/08
1353,2008-01-12,12,18,1.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,1.0,14.0,12.0,4.0,4.0,2.0,1.0,0.0,0.0,2.1,3.3,3.6,2.1,07/08
1354,2008-01-12,0,4,6.0,0.0,0.0,0.0,1.0,30.0,7.0,21.0,5.0,7.0,7.0,16.0,1.0,1.0,1.0,0.0,1.0,1.25,5.5,13.0,1.25,07/08
1355,2008-01-12,29,8,1.0,1.0,1.0,0.0,0.0,8.0,14.0,3.0,7.0,4.0,11.0,3.0,9.0,1.0,1.0,0.0,0.0,5.0,3.6,1.72,4.6,07/08
1356,2008-01-12,15,2,2.0,1.0,0.0,1.0,1.0,12.0,9.0,9.0,2.0,19.0,13.0,8.0,7.0,0.0,1.0,0.0,0.0,1.72,3.6,5.0,1.65,07/08
1357,2008-01-13,22,21,1.0,2.0,2.0,0.0,0.0,9.0,13.0,5.0,6.0,17.0,18.0,2.0,6.0,2.0,1.0,0.0,0.0,2.4,3.25,3.0,2.4,07/08
1358,2008-01-13,25,23,2.0,0.0,0.0,0.0,0.0,12.0,9.0,5.0,5.0,14.0,6.0,7.0,5.0,3.0,1.0,0.0,0.0,2.75,3.25,2.62,2.8,07/08
1359,2008-01-19,27,11,0.0,1.0,2.0,0.0,1.0,15.0,12.0,7.0,9.0,9.0,5.0,6.0,10.0,1.0,1.0,0.0,0.0,5.5,3.6,1.66,5.25,07/08
1360,2008-01-19,21,29,1.0,1.0,1.0,1.0,2.0,14.0,10.0,5.0,5.0,7.0,26.0,6.0,3.0,1.0,3.0,0.0,0.0,1.72,3.6,5.0,1.7,07/08
1361,2008-01-19,2,7,0.0,3.0,2.0,2.0,2.0,5.0,11.0,0.0,4.0,13.0,10.0,4.0,3.0,0.0,1.0,0.0,0.0,7.0,3.8,1.53,7.5,07/08
1362,2008-01-19,4,22,0.0,0.0,1.0,0.0,1.0,13.0,7.0,5.0,5.0,14.0,15.0,9.0,6.0,1.0,2.0,0.0,0.0,1.72,3.6,5.0,1.8,07/08
1363,2008-01-19,23,31,3.0,1.0,0.0,1.0,0.0,18.0,8.0,8.0,5.0,14.0,9.0,6.0,2.0,1.0,2.0,0.0,0.0,1.44,4.2,8.0,1.4,07/08
1364,2008-01-19,32,0,0.0,2.0,2.0,0.0,1.0,9.0,21.0,6.0,9.0,11.0,8.0,8.0,6.0,1.0,1.0,0.0,0.0,8.0,4.5,1.4,7.5,07/08
1365,2008-01-19,14,25,2.0,0.0,0.0,0.0,0.0,17.0,14.0,13.0,8.0,13.0,13.0,6.0,7.0,2.0,2.0,0.0,0.0,1.44,4.2,8.0,1.45,07/08
1366,2008-01-20,18,15,1.0,1.0,1.0,1.0,1.0,11.0,11.0,6.0,5.0,15.0,20.0,5.0,10.0,2.0,4.0,0.0,0.0,2.0,3.4,3.8,1.9,07/08
1367,2008-01-20,26,12,1.0,2.0,2.0,2.0,2.0,14.0,11.0,3.0,6.0,15.0,15.0,5.0,5.0,1.0,2.0,0.0,0.0,3.25,3.25,2.25,3.15,07/08
1368,2008-01-21,8,20,2.0,2.0,1.0,0.0,0.0,17.0,4.0,7.0,3.0,11.0,15.0,8.0,2.0,2.0,2.0,0.0,0.0,1.61,3.75,6.0,1.6,07/08
1369,2008-01-26,20,21,1.0,1.0,1.0,0.0,1.0,5.0,9.0,3.0,4.0,14.0,15.0,2.0,7.0,0.0,2.0,0.0,0.0,1.9,3.4,4.2,1.9,07/08
1370,2008-01-29,7,4,3.0,0.0,0.0,0.0,0.0,10.0,7.0,4.0,3.0,11.0,15.0,4.0,2.0,1.0,3.0,0.0,0.0,1.28,5.0,13.0,1.3,07/08
1371,2008-01-29,22,2,0.0,0.0,1.0,0.0,1.0,13.0,9.0,4.0,4.0,11.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,1.9,3.4,4.2,1.85,07/08
1372,2008-01-29,29,26,1.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,6.0,12.0,13.0,4.0,9.0,0.0,1.0,0.0,0.0,1.9,3.3,4.33,1.9,07/08
1373,2008-01-29,25,27,2.0,0.0,0.0,0.0,0.0,9.0,5.0,6.0,2.0,9.0,18.0,4.0,8.0,1.0,3.0,0.0,0.0,2.3,3.25,3.2,2.2,07/08
1374,2008-01-30,11,32,1.0,0.0,0.0,0.0,0.0,16.0,7.0,10.0,2.0,13.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,1.22,6.0,15.0,1.2,07/08
1375,2008-01-30,31,18,1.0,1.0,1.0,0.0,1.0,12.0,10.0,6.0,5.0,11.0,11.0,6.0,5.0,1.0,1.0,0.0,0.0,5.0,3.6,1.72,4.5,07/08
1376,2008-01-30,12,14,0.0,0.0,1.0,0.0,1.0,11.0,5.0,6.0,4.0,14.0,12.0,7.0,2.0,1.0,1.0,0.0,0.0,2.37,3.25,3.1,2.25,07/08
1377,2008-01-30,0,23,2.0,0.0,0.0,0.0,0.0,25.0,3.0,14.0,3.0,9.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,1.25,5.5,13.0,1.25,07/08
1378,2008-01-30,15,8,1.0,0.0,0.0,0.0,1.0,8.0,13.0,2.0,5.0,11.0,19.0,4.0,6.0,0.0,3.0,0.0,0.0,4.0,3.5,1.9,3.6,07/08
1379,2008-02-02,27,31,1.0,1.0,1.0,0.0,1.0,11.0,6.0,7.0,3.0,7.0,11.0,5.0,5.0,1.0,5.0,0.0,0.0,1.61,3.5,6.5,1.6,07/08
1380,2008-02-02,21,12,0.0,0.0,1.0,0.0,1.0,13.0,10.0,3.0,4.0,18.0,15.0,4.0,8.0,4.0,2.0,0.0,0.0,2.37,3.2,3.1,2.3,07/08
1381,2008-02-02,8,25,3.0,0.0,0.0,0.0,1.0,14.0,6.0,11.0,3.0,8.0,10.0,4.0,1.0,1.0,2.0,0.0,0.0,1.3,5.0,12.0,1.25,07/08
1382,2008-02-02,18,7,1.0,3.0,2.0,2.0,2.0,5.0,14.0,2.0,9.0,7.0,7.0,1.0,9.0,2.0,0.0,0.0,0.0,4.5,3.6,1.8,4.55,07/08
1383,2008-02-02,23,11,1.0,1.0,1.0,0.0,1.0,17.0,20.0,6.0,12.0,13.0,12.0,4.0,8.0,2.0,0.0,0.0,0.0,5.25,3.5,1.72,5.4,07/08
1384,2008-02-02,32,22,0.0,2.0,2.0,1.0,2.0,9.0,8.0,6.0,4.0,14.0,16.0,13.0,3.0,3.0,1.0,0.0,0.0,2.15,3.25,3.5,2.0,07/08
1385,2008-02-02,14,0,1.0,1.0,1.0,0.0,0.0,10.0,16.0,8.0,10.0,18.0,10.0,8.0,9.0,3.0,7.0,0.0,0.0,4.5,3.5,1.83,4.0,07/08
1386,2008-02-02,26,15,1.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,1.0,11.0,12.0,6.0,3.0,1.0,3.0,0.0,0.0,2.62,3.25,2.7,2.75,07/08
1387,2008-02-03,2,20,2.0,1.0,0.0,0.0,1.0,11.0,11.0,8.0,6.0,9.0,13.0,3.0,10.0,1.0,2.0,0.0,0.0,3.25,3.25,2.25,3.05,07/08
1388,2008-02-03,4,29,1.0,1.0,1.0,0.0,1.0,10.0,19.0,8.0,11.0,13.0,11.0,11.0,6.0,1.0,4.0,0.0,0.0,2.0,3.25,4.0,1.85,07/08
1389,2008-02-09,20,4,4.0,1.0,0.0,1.0,2.0,13.0,5.0,8.0,3.0,19.0,11.0,7.0,5.0,2.0,1.0,0.0,0.0,1.83,3.5,4.5,1.8,07/08
1390,2008-02-09,22,23,0.0,1.0,2.0,0.0,1.0,19.0,7.0,10.0,4.0,12.0,14.0,5.0,2.0,1.0,1.0,0.0,0.0,2.5,3.25,2.87,2.45,07/08
